"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.659346440E-1,2.445077896E-1,-1.591233730E0,-2.019092441E-1,1.622521552E0
9.708828730E-1,-3.790407181E-1,-1.551593542E0,-1.095561385E-1,1.600973745E0
9.758310510E-1,-9.090518951E-1,-1.591661215E0,1.652045846E-1,1.840394883E0
9.807792280E-1,-1.298395157E0,-1.384318590E0,2.502951622E-1,1.914370813E0
9.857274050E-1,-1.714127541E0,-1.059799910E0,8.806794882E-2,2.017217152E0
9.906755820E-1,-2.181716919E0,-7.145609856E-1,-1.087094992E-1,2.298326320E0
9.956238110E-1,-2.685856819E0,-4.305751324E-1,-1.966299117E-1,2.727248635E0
1.000571988E0,-3.378150940E0,-4.830718040E-2,-6.712491512E-1,3.444533754E0
1.005520165E0,-3.987275124E0,3.372974396E-1,-1.131449223E0,4.158402315E0
1.010468342E0,-4.436734200E0,7.684886456E-1,-1.562623143E0,4.766232920E0
1.015416519E0,-4.721629143E0,1.153404236E0,-2.191101551E0,5.331514710E0
1.020364748E0,-4.851526260E0,1.541505098E0,-3.219798088E0,6.023341660E0
1.025312926E0,-4.771717072E0,1.939404964E0,-4.123361111E0,6.597930151E0
1.030261103E0,-4.523506165E0,2.259363413E0,-4.794310570E0,6.967944094E0
1.035209280E0,-4.321905136E0,2.492596149E0,-5.382100582E0,7.338862735E0
1.040157457E0,-4.268918991E0,2.639891624E0,-5.623403549E0,7.537596740E0
1.045105686E0,-4.454325676E0,2.721250057E0,-5.627054214E0,7.675282290E0
1.050053863E0,-4.807574272E0,2.748897076E0,-5.448863029E0,7.769125680E0
1.055002040E0,-5.316551208E0,2.731515646E0,-5.183935165E0,7.912021125E0
1.059950217E0,-5.897241592E0,2.657642365E0,-4.659446716E0,7.971885915E0
1.064898446E0,-6.470579147E0,2.446657181E0,-4.000732422E0,7.991269347E0
1.069846623E0,-7.217337608E0,2.218042850E0,-3.501827002E0,8.323008386E0
1.074794801E0,-7.977277756E0,1.872247934E0,-3.047172785E0,8.742284295E0
1.079742978E0,-8.628985405E0,1.529656172E0,-2.828585148E0,9.208698663E0
1.084691155E0,-9.113427162E0,1.219299316E0,-2.767755985E0,9.602172601E0
1.089639384E0,-9.452763557E0,9.559273720E-1,-2.762086391E0,9.894324497E0
1.094587561E0,-9.694718361E0,7.866349220E-1,-3.035653591E0,1.018928610E1
1.099535738E0,-9.779827118E0,6.652979851E-1,-3.413835287E0,1.037988012E1
1.104483915E0,-9.712751389E0,6.284847260E-1,-3.932071209E0,1.049731949E1
1.109432092E0,-9.543650627E0,6.363348961E-1,-4.461901665E0,1.055437141E1
1.114380321E0,-9.270401001E0,7.733736038E-1,-4.912085056E0,1.051983940E1
1.119328498E0,-8.874426842E0,1.007283688E0,-5.215015411E0,1.034245899E1
1.124276676E0,-8.356407166E0,1.288922071E0,-5.273895741E0,9.965181238E0
1.129224853E0,-7.696184158E0,1.496938229E0,-4.977546215E0,9.286982340E0
1.134173030E0,-7.056825638E0,1.457800627E0,-4.719852448E0,8.613998948E0
1.139121259E0,-6.457513809E0,1.398742914E0,-4.214848518E0,7.837149633E0
1.144069436E0,-5.822283745E0,1.289999008E0,-3.701884031E0,7.019047715E0
1.149017613E0,-5.705058098E0,1.038878918E0,-3.623242855E0,6.837751538E0
1.153965790E0,-5.832827568E0,8.249731064E-1,-3.454608917E0,6.829112741E0
1.158913967E0,-4.940718651E0,4.377627373E-1,-2.713940859E0,5.654008488E0
1.163862144E0,-3.721756935E0,5.443129539E-1,-1.941798210E0,4.233005028E0
1.168810373E0,-2.872641563E0,9.073123932E-1,-1.195929527E0,3.241223961E0
1.173758551E0,-2.006381035E0,1.052056551E0,-1.264050961E0,2.594265344E0
1.178706728E0,-1.353341103E0,1.150817156E0,-1.061918259E0,2.069681776E0
1.183654905E0,-4.998979568E-1,1.288453579E0,-3.475685120E-1,1.425066477E0
1.188603082E0,4.067230225E-1,1.457695723E0,3.649787903E-1,1.556762652E0
1.193551311E0,1.024998665E0,1.547796965E0,8.407453299E-1,2.037927971E0
1.198499488E0,1.286991596E0,1.578488111E0,1.263011336E0,2.396491127E0
1.203447665E0,1.394529819E0,1.600021839E0,1.619839191E0,2.669955488E0
1.208395842E0,1.531442642E0,1.632127285E0,2.055979729E0,3.039113141E0
1.213344019E0,1.842844486E0,1.491452456E0,2.491430283E0,3.439146854E0
1.218292248E0,2.083647728E0,1.178308249E0,2.964127541E0,3.809993472E0
1.223240426E0,1.879587650E0,6.241319180E-1,3.760684967E0,4.250310790E0
1.228188603E0,-5.759630203E-1,-3.925249577E-1,3.883513689E0,3.945565589E0
1.233136780E0,-9.452457428E-1,-2.663469315E-1,3.043488741E0,3.198007805E0
1.238084957E0,8.722915649E-1,6.807661057E-1,2.514716387E0,2.747386680E0
1.243033186E0,1.717404366E0,1.618507624E0,1.162930965E0,2.630865468E0
1.247981363E0,2.402161121E0,2.265739918E0,-3.870161772E-1,3.324716070E0
1.252929540E0,4.496201515E0,2.939252853E0,-2.803498507E0,6.059260621E0
1.257877717E0,6.353821278E0,3.152522802E0,-5.653305531E0,9.070243010E0
1.262825894E0,7.815002441E0,3.215639353E0,-7.715285301E0,1.144291164E1
1.267774071E0,8.533357620E0,3.131839991E0,-8.391845703E0,1.237132524E1
1.272722301E0,8.388848305E0,3.211060524E0,-7.917148113E0,1.197350909E1
1.277670478E0,8.121202469E0,3.250865936E0,-6.755247593E0,1.105239471E1
1.282618655E0,7.756275177E0,3.126048326E0,-5.231040001E0,9.863861427E0
1.287566832E0,7.048407555E0,2.921843529E0,-3.954288960E0,8.593812881E0
1.292515061E0,6.448370457E0,2.691093922E0,-2.827738523E0,7.537875908E0
1.297463238E0,6.270467281E0,2.478362560E0,-1.758115053E0,6.967927199E0
1.302411415E0,6.636735916E0,2.275351524E0,-8.521826267E-1,7.067510411E0
1.307359592E0,7.479384899E0,2.174857855E0,-4.069671631E-1,7.799796627E0
1.312307769E0,7.593198776E0,2.018422604E0,-1.828043461E-1,7.859014880E0
1.317255946E0,5.892055511E0,1.656511903E0,-2.266422510E-1,6.124680934E0
1.322204176E0,3.326514721E0,1.121666193E0,-3.712760210E-1,3.530110639E0
1.327152353E0,8.583288193E-1,2.325532436E-1,-9.343482256E-1,1.289889910E0
1.332100530E0,-1.180957794E0,-9.175777435E-1,-1.409038901E0,2.054750801E0
1.337048707E0,-2.680709839E0,-1.813800335E0,-1.438491940E0,3.541939576E0
1.341996936E0,-3.951931000E0,-2.369135380E0,-1.175767303E0,4.755311748E0
1.346945113E0,-5.061456680E0,-2.415393114E0,-6.091053486E-1,5.641230092E0
1.351893290E0,-5.211429596E0,-2.002915382E0,2.290006876E-1,5.587764292E0
1.356841467E0,-4.388979912E0,-1.274935722E0,1.004892230E0,4.679574143E0
1.361789644E0,-3.210047722E0,-4.712278843E-1,1.483793497E0,3.567647017E0
1.366737873E0,-2.292082787E0,2.029139996E-1,1.545289874E0,2.771775313E0
1.371686051E0,-1.857111931E0,5.001509190E-1,1.021293402E0,2.177626203E0
1.376634228E0,-1.770617485E0,3.209257126E-1,1.061064601E-1,1.802592070E0
1.381582405E0,-2.576433182E0,1.841187477E-2,-9.019026160E-1,2.729793997E0
1.386530634E0,-4.747998238E0,-2.538392544E-1,-1.721673965E0,5.056884701E0
1.391478811E0,-6.041541100E0,-6.272926331E-1,-1.808533430E0,6.337547481E0
1.396426988E0,-6.654810905E0,-1.064941883E0,-1.584561110E0,6.923253810E0
1.401375165E0,-6.745440483E0,-1.345642805E0,-1.458339214E0,7.031249898E0
1.406323342E0,-6.289075851E0,-1.478346825E0,-1.367078781E0,6.603551226E0
1.411271519E0,-5.565244675E0,-1.243275166E0,-3.826541305E-1,5.715252016E0
1.416219748E0,-5.433956146E0,-1.025091887E0,-8.840614557E-2,5.530507067E0
1.421167926E0,-6.681252480E0,-8.245799541E-1,1.294241190E0,6.855226258E0
1.426116103E0,-7.518537521E0,-7.523186207E-1,4.363008022E0,8.725263822E0
1.431064280E0,-5.456499100E0,-9.056506157E-1,6.318801403E0,8.397668524E0
1.436012457E0,-3.877762794E0,-9.291336536E-1,7.411651134E0,8.416228738E0
1.440960634E0,-2.343047142E0,-1.099804401E0,7.239816666E0,7.688587971E0
1.445908863E0,-1.761936188E0,-1.478077650E0,6.556807995E0,6.948443261E0
1.450857040E0,-8.046588898E-1,-1.507891655E0,5.970335007E0,6.210162096E0
1.455805217E0,4.850425720E-1,-1.390148401E0,4.662779808E0,4.889713122E0
1.460753394E0,2.182332993E0,-1.135222673E0,2.938306808E0,3.832095342E0
1.465701571E0,4.178125858E0,-5.339128971E-1,1.365324020E0,4.427855954E0
1.470649801E0,6.382146358E0,2.446181774E-1,3.821919560E-1,6.398257644E0
1.475597978E0,8.432835579E0,1.123435974E0,1.284555793E-1,8.508309181E0
1.480546155E0,1.022254467E1,1.943754435E0,1.367359459E-1,1.040659875E1
1.485494332E0,1.169003963E1,2.533682108E0,2.686250806E-1,1.196447789E1
1.490442509E0,1.293412209E1,2.951344252E0,6.539171934E-2,1.326673370E1
1.495390738E0,1.421323967E1,3.170269251E0,-5.524993539E-1,1.457299024E1
1.500338915E0,1.539146614E1,3.419305325E0,-1.415523648E0,1.583011643E1
1.505287092E0,1.604989624E1,3.495165348E0,-2.942003727E0,1.668744247E1
1.510235269E0,1.527675629E1,3.431536913E0,-4.872033596E0,1.639790961E1
1.515183446E0,1.359078789E1,3.549641848E0,-6.338318825E0,1.541050804E1
1.520131676E0,1.190751457E1,3.870480776E0,-7.495760441E0,1.459301029E1
1.525079853E0,1.044205284E1,3.363164902E0,-8.756257057E0,1.403635933E1
1.530028030E0,9.821081161E0,2.367414951E0,-9.973342896E0,1.419598032E1
1.534976207E0,9.572525024E0,1.202628851E0,-1.070307541E1,1.440955845E1
1.539924384E0,1.010628128E1,4.182910919E-2,-1.060912132E1,1.465237613E1
1.544872561E0,1.015021896E1,-1.205779076E0,-9.515684128E0,1.396528169E1
1.549820790E0,9.016934395E0,-2.469742775E0,-7.590218067E0,1.204226497E1
1.554768967E0,5.859649658E0,-3.689316750E0,-5.518845558E0,8.854615096E0
1.559717144E0,3.371203899E0,-4.575751305E0,-3.966194630E0,6.930599943E0
1.564665321E0,2.074645996E0,-4.973259449E0,-1.685202122E0,5.646004937E0
1.569613498E0,1.536715031E0,-5.503190041E0,-6.356694698E-1,5.748971159E0
1.574561728E0,1.328230858E0,-5.720041752E0,-1.738985181E-1,5.874803448E0
1.579509905E0,3.190097809E-1,-5.675926208E0,-4.551867843E-1,5.703078166E0
1.584458082E0,-1.048895359E0,-5.214652538E0,-2.248041034E-1,5.323844424E0
1.589406259E0,-2.470382214E0,-4.278484821E0,1.739809990E0,5.237858288E0
1.594354436E0,-7.757801533E0,-4.049661160E0,4.699878216E0,9.933382877E0
1.599302613E0,-1.305495834E1,-4.116075993E0,7.736599445E0,1.572351710E1
1.604250790E0,-1.851593590E1,-2.991643429E0,1.036396885E1,2.142899118E1
1.609199019E0,-2.170913124E1,-1.934840202E0,1.217079639E1,2.496313824E1
1.614147196E0,-2.051873779E1,-1.819126606E0,1.266977787E1,2.418369479E1
1.619095373E0,-1.545675659E1,-2.442009926E0,1.179900169E1,1.959824425E1
1.624043551E0,-8.352331161E0,-3.136646271E0,9.438499451E0,1.298788888E1
1.628991728E0,-2.806917191E0,-3.555593967E0,5.703428745E0,7.283552157E0
1.633939905E0,-6.487741470E-1,-3.341718674E0,1.077157140E0,3.570470430E0
1.638888134E0,-5.175623894E-1,-1.938721180E0,-3.750968456E0,4.253971674E0
1.643836311E0,-8.613843918E-1,5.355243683E-1,-7.474798679E0,7.543300651E0
1.648784488E0,-1.456231117E0,2.554665565E0,-9.452818871E0,9.899631802E0
1.653732665E0,-1.401035309E0,3.846792221E0,-9.409147263E0,1.026122617E1
1.658680842E0,-1.293591499E0,4.475705147E0,-7.755387783E0,9.047173879E0
1.663629071E0,-1.516982079E0,4.618996620E0,-5.590459824E0,7.408751949E0
1.668577248E0,-1.820904732E0,4.503018856E0,-3.003136635E0,5.710665680E0
1.673525426E0,-2.103941917E0,4.172117710E0,-5.661844015E-1,4.706771989E0
1.678473603E0,-2.286057949E0,3.842370510E0,1.329299927E0,4.664430338E0
1.683421780E0,-2.340455532E0,3.271836281E0,1.987366796E0,4.486899991E0
1.688370009E0,-2.029711246E0,2.493623257E0,1.786698580E0,3.678338824E0
1.693318186E0,-1.398994446E0,1.426802158E0,1.266851544E0,2.365980282E0
1.698266363E0,-4.384851456E-1,4.442682266E-1,4.360970855E-1,7.614618494E-1
