"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.061894700E2,8.166470618E-1,-5.897166589E-1,-9.799330586E0,9.850967368E0
1.061994370E2,8.182828204E-1,-6.363310640E-1,-9.732564154E0,9.787609974E0
1.062094040E2,9.054605665E-1,-7.000383058E-1,-9.717314615E0,9.784483420E0
1.062193710E2,9.748263051E-1,-7.524145938E-1,-9.717574816E0,9.795288375E0
1.062293380E2,1.067529743E0,-8.100011896E-1,-9.706977907E0,9.799037798E0
1.062393060E2,1.146437991E0,-8.672308128E-1,-9.676113964E0,9.782310095E0
1.062492730E2,1.223305050E0,-9.287443254E-1,-9.655189703E0,9.776590892E0
1.062592400E2,1.300533320E0,-9.761456562E-1,-9.631813120E0,9.768115030E0
1.062692070E2,1.380307322E0,-1.037873323E0,-9.585175728E0,9.739508359E0
1.062791740E2,1.458855016E0,-1.090821103E0,-9.582647392E0,9.754244187E0
1.062891420E2,1.545367934E0,-1.149190422E0,-9.563888354E0,9.755857785E0
1.062991090E2,1.619875202E0,-1.207541322E0,-9.536251490E0,9.747935381E0
1.063090760E2,1.696522405E0,-1.266890488E0,-9.511127173E0,9.743959148E0
1.063190430E2,1.774432753E0,-1.315357035E0,-9.481986989E0,9.735853994E0
1.063290100E2,1.849556610E0,-1.375000096E0,-9.456633462E0,9.733416736E0
1.063389770E2,1.923156683E0,-1.423320171E0,-9.431711460E0,9.730444645E0
1.063489450E2,2.006554935E0,-1.478407082E0,-9.395342363E0,9.720309066E0
1.063589120E2,2.086634308E0,-1.537500067E0,-9.361368286E0,9.713555753E0
1.063688790E2,2.150020172E0,-1.591661363E0,-9.317987793E0,9.694373066E0
1.063788460E2,2.031146132E0,-1.709637856E0,-9.322362095E0,9.693031066E0
1.063888130E2,-2.108039795E0,-9.506578624E-1,4.849309949E0,5.372465833E0
1.063987800E2,-3.788582345E0,5.706164439E0,3.954344710E1,4.013225483E1
1.064087480E2,-1.876536394E0,4.094066033E0,-2.188268418E0,5.007123345E0
1.064187150E2,-3.511403273E0,2.678974941E0,2.063377154E0,4.874872815E0
1.064286820E2,-1.966338517E0,1.655653730E0,5.159761432E0,5.764617461E0
1.064386490E2,8.496163680E-1,3.167967354E-1,2.551081717E-2,9.071157291E-1
1.064486160E2,2.101282168E0,-1.795530092E0,1.614253689E0,3.200801467E0
1.064585830E2,3.373621530E0,-2.962799959E0,6.868327786E0,8.205695119E0
1.064685510E2,2.018119705E0,-4.304591525E0,1.208201516E1,1.298373620E1
1.064785180E2,-1.626355379E0,-2.804340999E0,2.032812120E1,2.058499142E1
1.064884850E2,-3.282423384E0,1.185529113E0,2.507381031E1,2.531552381E1
1.064984520E2,-2.381597832E0,1.484081659E0,2.051221962E1,2.070327656E1
1.065084190E2,-1.145667913E0,-2.277588437E-1,1.700008018E1,1.704016301E1
1.065183860E2,-4.233308849E-1,-5.617884931E-1,1.558351969E1,1.559938784E1
1.065283540E2,-8.282314923E-1,-4.135207920E-1,1.415910053E1,1.418933031E1
1.065383210E2,-1.373061306E0,-4.323343545E-1,1.208810212E1,1.217351318E1
1.065482880E2,-1.065384546E0,-1.181221177E0,1.092513887E1,1.104033455E1
1.065582550E2,-1.299824784E0,-1.726173636E0,1.006019534E1,1.028964286E1
1.065682220E2,-1.852315327E0,-1.999730796E0,8.879590461E0,9.288547899E0
1.065781890E2,-1.704339402E0,-2.153360540E0,8.237784868E0,8.683480520E0
1.065881570E2,-9.773852659E-1,-1.658496939E0,7.031151692E0,7.289923742E0
1.065981240E2,-2.428554592E-1,-1.346220247E0,4.554721962E0,4.755710239E0
1.066080910E2,2.750048579E-1,-1.469925257E0,1.276657092E0,1.966255646E0
1.066180580E2,6.105321984E-1,-1.345047588E0,-2.255562853E0,2.696194793E0
1.066280250E2,4.952818237E-1,-1.067072929E0,-5.799210012E0,5.917329253E0
1.066379920E2,1.839341452E-1,-6.677438414E-1,-9.021677216E0,9.048224876E0
1.066479600E2,-9.021765875E-2,-3.664896265E-1,-1.023376877E1,1.024072639E1
1.066579241E2,-2.039474467E-1,-4.072261181E-1,-9.820495752E0,9.831051037E0
1.066678911E2,-2.161326787E-1,-6.426975855E-1,-9.777066727E0,9.800551378E0
1.066778581E2,-2.255655532E-1,-8.884038730E-1,-9.780016063E0,9.822874093E0
1.066878251E2,-2.330905543E-1,-1.132546980E0,-9.733906090E0,9.802342660E0
1.066977921E2,-2.420665419E-1,-1.373364776E0,-9.698134578E0,9.797884533E0
1.067077601E2,-2.571493251E-1,-1.605811771E0,-9.674488438E0,9.810223431E0
1.067177271E2,-2.687398586E-1,-1.834204600E0,-9.630121520E0,9.806924498E0
1.067276941E2,-2.870817153E-1,-2.070607090E0,-9.571508446E0,9.797122208E0
1.067376611E2,-2.930253918E-1,-2.309391151E0,-9.513162589E0,9.793845711E0
1.067476281E2,-3.087993523E-1,-2.540103570E0,-9.456007226E0,9.796099011E0
1.067575951E2,-3.164744076E-1,-2.774596798E0,-9.384356030E0,9.791051094E0
1.067675631E2,-3.295576257E-1,-3.003366479E0,-9.306059473E0,9.784250679E0
1.067775301E2,-3.379874104E-1,-3.220022191E0,-9.226092367E0,9.777707235E0
1.067874971E2,-3.493588561E-1,-3.451538017E0,-9.141053386E0,9.777219610E0
1.067974641E2,-3.533692420E-1,-3.680914055E0,-9.049570189E0,9.775925465E0
1.068074311E2,-3.746612200E-1,-3.896926865E0,-8.959832386E0,9.777781262E0
1.068173981E2,-3.783738000E-1,-4.114325759E0,-8.858854480E0,9.774975492E0
1.068273661E2,-5.368951784E-1,-4.111771987E0,-9.613791416E0,1.046995276E1
1.068373331E2,6.994967075E-1,-4.975410417E-1,-1.352455835E1,1.355177189E1
1.068473001E2,8.486847603E-1,-1.419307519E0,-1.048667254E1,1.061626114E1
1.068572671E2,-5.504046951E-1,-4.257599791E0,-8.761513542E0,9.756752577E0
1.068672341E2,-4.407180923E-1,-3.597409968E0,-3.270124351E0,4.881526829E0
1.068772011E2,-5.595162651E-1,-2.242965612E0,1.117898053E1,1.141549644E1
1.068871691E2,-6.111907411E0,4.138932304E0,3.593403105E1,3.668433944E1
1.068971361E2,-6.915706605E0,7.828227172E0,2.187887296E1,2.424444721E1
1.069071031E2,-7.580525669E0,5.338805514E0,1.164859732E1,1.488815077E1
1.069170701E2,-5.316810628E0,1.573294236E0,-1.695277387E-1,5.547293904E0
1.069270371E2,-1.320250862E-1,-1.099584983E0,-6.702294928E0,6.793178568E0
1.069370041E2,1.095253366E0,-5.254983339E-1,-3.604416686E0,3.803623021E0
1.069469721E2,1.004103606E0,-8.009542313E-1,-4.196147309E0,4.388325873E0
1.069569391E2,1.201237950E0,-1.336812662E0,-3.919151840E0,4.311588089E0
1.069669061E2,3.176265284E-1,-2.265236925E0,-2.634800397E0,3.489177277E0
1.069768731E2,3.117463490E-1,-3.464377626E0,1.477579116E0,3.779198085E0
1.069868401E2,2.005936592E0,-3.615847993E0,1.003645798E1,1.085488955E1
1.069968071E2,1.106675171E0,-2.660200701E0,1.636073159E1,1.661249337E1
1.070067751E2,-3.517811748E-1,-5.436565697E-2,1.631991919E1,1.632380066E1
1.070167421E2,-7.948438910E-1,1.318404019E0,1.666519143E1,1.673614566E1
1.070267091E2,-8.163703423E-1,5.018900545E-1,1.608297014E1,1.611149535E1
1.070366761E2,-1.231642302E0,-1.403367425E0,1.490299032E1,1.501950410E1
1.070466431E2,-1.332564514E0,-2.431073463E0,1.352737788E1,1.380854078E1
1.070566101E2,-1.134565732E0,-2.447545654E0,1.235721905E1,1.264826398E1
1.070665771E2,-7.186115478E-1,-1.995727208E0,1.096835798E1,1.117158030E1
1.070765451E2,-5.256581456E-1,-1.826552495E0,9.570693344E0,9.757601221E0
1.070865121E2,-5.295764379E-1,-2.041014916E0,8.437535695E0,8.697022576E0
1.070964791E2,-2.326559782E-1,-2.464226006E0,7.602635745E0,7.995411740E0
1.071064461E2,1.806936182E-1,-2.579380779E0,6.060947757E0,6.589456965E0
1.071164131E2,5.394101390E-1,-2.208367491E0,3.511236627E0,4.182897671E0
1.071263801E2,7.987408409E-1,-1.444819798E0,4.319577938E-1,1.706481385E0
1.071363481E2,8.340327343E-1,-8.981826103E-1,-3.119304194E0,3.351477474E0
1.071463151E2,6.454884616E-1,-4.126176164E-1,-5.879409837E0,5.929111964E0
1.071562821E2,1.442476307E-1,-2.582783493E-1,-7.033689383E0,7.039907771E0
1.071662491E2,-1.827233878E-1,-3.858324717E-1,-6.815650220E0,6.829007428E0
1.071762161E2,-1.468087477E-1,-4.141740721E-1,-6.563658614E0,6.578351418E0
1.071861831E2,-1.880402610E-1,1.502436397E-1,-7.838869105E0,7.842563429E0
1.071961511E2,3.179925092E-2,-4.976507683E-2,-9.317669120E0,9.317856276E0
1.072061181E2,1.817010570E-1,-3.679764638E-1,-9.861759553E0,9.870295002E0
1.072160851E2,2.012758173E-1,-4.692033881E-1,-9.780208436E0,9.793525455E0
1.072260521E2,1.942351119E-1,-6.584794398E-1,-9.766990221E0,9.791088827E0
1.072360191E2,2.105345544E-1,-8.453046311E-1,-9.740109985E0,9.778988048E0
1.072459861E2,2.315542714E-1,-1.010419476E0,-9.726820434E0,9.781901689E0
1.072559541E2,2.398244453E-1,-1.181354567E0,-9.701535904E0,9.776139998E0
1.072659211E2,2.603898702E-1,-1.351121529E0,-9.677744753E0,9.775074208E0
1.072758881E2,2.891187208E-1,-1.519741488E0,-9.652761939E0,9.775940716E0
1.072858551E2,3.048792511E-1,-1.695652632E0,-9.610291273E0,9.763497711E0
1.072958221E2,3.024109769E-1,-1.864234584E0,-9.602140254E0,9.786108545E0
1.073057891E2,-3.676572058E-2,-1.867374831E0,-1.042734201E1,1.059329514E1
1.073157571E2,6.622909474E-1,-5.807385881E-1,-1.100917037E1,1.104435236E1
1.073257241E2,1.139215803E0,-3.015986525E-1,-9.838838468E0,9.909163274E0
1.073356911E2,-8.449922436E-1,-5.385104352E-1,-2.463086969E-1,1.031830100E0
1.073456581E2,-2.913727786E0,1.016461112E0,1.024651102E1,1.070112101E1
1.073556251E2,-1.660760250E0,1.483543569E0,5.261359727E-1,2.288196930E0
1.073655921E2,-1.894943722E-1,1.445895686E0,-5.176105569E0,5.377600888E0
1.073755591E2,2.692226194E-1,2.050715008E0,-1.326116935E0,2.456928772E0
1.073855271E2,6.035868026E-1,7.682104084E-1,1.090821469E0,1.464361887E0
1.073954941E2,-3.827213875E-1,-7.679002136E-1,-6.173703709E0,6.233038095E0
1.074054611E2,2.270344834E-1,-1.164747159E0,-5.381976677E0,5.511247912E0
1.074154281E2,2.707853974E-1,-1.320318836E0,-4.339284809E0,4.543782479E0
1.074253951E2,6.594255924E-1,-1.779120905E0,-3.813651697E0,4.259583615E0
1.074353621E2,1.165903884E0,-1.588123359E0,-1.266621516E0,2.342177990E0
1.074453301E2,1.615245669E0,-1.684536490E0,2.837204105E0,3.673745894E0
1.074552971E2,1.409731680E0,-5.862671305E-1,5.730327473E0,5.930236547E0
1.074652641E2,-4.156754179E-1,9.374797001E-2,3.386302679E0,3.413007554E0
1.074752311E2,-2.687098551E-1,-2.006915562E0,3.663219211E0,4.185581208E0
1.074851981E2,-2.347112563E-1,-2.705057032E0,7.241977730E0,7.734252670E0
1.074951651E2,-3.488220451E-1,-2.402385123E0,1.234986442E1,1.258619411E1
1.075051331E2,-6.633657387E-1,-2.839343309E0,1.654540186E1,1.680036450E1
1.075151001E2,-7.835939211E-1,-2.998411841E0,1.938295622E1,1.962914885E1
1.075250671E2,-1.150362789E0,-3.205885670E0,2.085745327E1,2.113372646E1
1.075350341E2,-1.623781435E0,-2.528493923E0,1.978325192E1,2.001017252E1
1.075450011E2,-1.613499398E0,-2.016290111E0,1.723815775E1,1.743051602E1
1.075549681E2,-1.202259386E0,-2.154020106E0,1.411511660E1,1.432905255E1
1.075649351E2,-8.685669746E-1,-2.191961811E0,1.116591201E1,1.141212934E1
1.075749031E2,-4.308287330E-1,-2.045260433E0,8.846270687E0,9.089840961E0
1.075848701E2,2.095923487E-2,-2.052239231E0,7.010502834E0,7.304743332E0
1.075948371E2,1.382154969E-1,-2.036056916E0,5.479232830E0,5.846932845E0
1.076048041E2,1.997416176E-2,-1.668050120E0,3.996540323E0,4.330718731E0
1.076147711E2,2.143775638E-2,-1.028133324E0,2.501373367E0,2.704512235E0
1.076247381E2,3.831432276E-1,-7.657278268E-1,1.135204759E0,1.421909872E0
1.076347061E2,6.893152432E-1,-5.052521304E-1,-7.645731479E-1,1.146737685E0
1.076446731E2,6.266176694E-1,-2.515061407E-1,-3.289972140E0,3.358544584E0
1.076546392E2,5.635064051E-1,9.990625754E-2,-5.861924908E0,5.889794933E0
1.076646062E2,5.960162663E-1,3.643291169E-1,-8.117644467E0,8.147645229E0
1.076745732E2,3.157034157E-1,4.014238895E-1,-9.332554377E0,9.346517051E0
1.076845402E2,3.526680512E-1,3.029398758E-1,-9.758283716E0,9.769352507E0
1.076945082E2,3.807431283E-1,1.100019139E-1,-9.810270141E0,9.818272047E0
1.077044752E2,3.744078894E-1,-6.935560186E-2,-9.803162266E0,9.810554616E0
1.077144422E2,3.848584718E-1,-2.548240518E-1,-9.793252405E0,9.804123827E0
1.077244092E2,3.796184529E-1,-4.403082756E-1,-9.778898075E0,9.796164000E0
1.077343762E2,3.894263166E-1,-6.155491094E-1,-9.770724252E0,9.797836801E0
1.077443432E2,3.983224898E-1,-7.826193365E-1,-9.737471722E0,9.776988768E0
1.077543102E2,3.951813655E-1,-9.606051457E-1,-9.725997146E0,9.781306203E0
1.077642782E2,4.003998959E-1,-1.135152061E0,-9.696641784E0,9.771067095E0
1.077742452E2,4.058227864E-1,-1.318198636E0,-9.678132423E0,9.775918728E0
1.077842122E2,4.088150259E-1,-1.492982436E0,-9.639529105E0,9.763024514E0
1.077941792E2,4.204820118E-1,-1.663263150E0,-9.595214227E0,9.747378391E0
1.078041462E2,4.139501238E-1,-1.836112838E0,-9.561532511E0,9.745027913E0
1.078141132E2,4.174259280E-1,-2.018298922E0,-9.515400903E0,9.736047930E0
1.078240812E2,1.969723763E-1,-2.011793310E0,-9.765703833E0,9.972716871E0
1.078340482E2,-1.542100437E-1,-1.877108837E0,-1.004267007E1,1.021775613E1
1.078440152E2,4.475031283E-1,-2.510419887E0,-9.377030053E0,9.717569638E0
1.078539822E2,4.799155237E-1,-2.685532886E0,-9.333584071E0,9.724103939E0
1.078639492E2,5.450277052E-1,-2.787431144E0,-9.418700235E0,9.837618701E0
1.078739162E2,1.122372825E0,-7.512885663E-1,-1.723462837E1,1.728746860E1
1.078838832E2,-2.842350532E-1,7.281952804E-1,-1.337765056E1,1.340046986E1
1.078938512E2,-5.615092301E0,3.856290763E0,4.388115024E1,4.440670655E1
1.079038182E2,-7.832162933E0,5.667238939E0,2.589991897E1,2.764536446E1
1.079137852E2,-3.544851100E0,2.505807896E0,-2.243376086E0,4.886489415E0
1.079237522E2,-2.552920666E0,3.573929304E0,4.424280521E0,6.234150521E0
1.079337192E2,-1.831436235E0,1.865484718E0,3.587937478E0,4.439311576E0
1.079436862E2,-2.300581151E-1,-2.357150331E0,1.076503275E1,1.102247769E1
1.079536542E2,1.858379766E0,-3.894104122E0,1.062665839E1,1.146924107E1
1.079636212E2,5.083006494E-1,-4.295020217E0,7.236263831E0,8.430248065E0
1.079735882E2,-1.318412059E0,-3.360497454E0,8.557439284E0,9.287675737E0
1.079835552E2,-1.821741990E0,-1.219728308E0,1.060750876E1,1.083169992E1
1.079935222E2,-2.795923347E0,6.586976141E-2,1.162172819E1,1.195349708E1
1.080034892E2,-1.574785568E0,4.476933821E-1,1.159591508E1,1.171091907E1
1.080134562E2,-8.674106146E-1,-2.240739284E-1,1.044073798E1,1.047910397E1
1.080234242E2,-5.886742830E-1,-4.659089206E-1,9.741176518E0,9.770062870E0
1.080333912E2,-3.899579747E-1,-4.078783751E-1,1.015845663E1,1.017411780E1
1.080433582E2,-8.559689292E-1,-6.978549555E-1,1.006430944E1,1.012472266E1
1.080533252E2,-1.073077362E0,-1.064472453E0,1.008741530E1,1.020002667E1
1.080632922E2,-1.163943313E0,-1.504528641E0,9.702972565E0,9.887671468E0
1.080732592E2,-1.006818615E0,-1.352510097E0,8.618536840E0,8.781921461E0
1.080832272E2,-8.865800533E-1,-1.218039047E0,7.298717941E0,7.452578540E0
1.080931942E2,1.509178785E-1,-4.444060774E-1,6.322494298E0,6.339890150E0
1.081031612E2,2.973473612E-1,-1.031885920E-1,4.191312246E0,4.203113332E0
1.081131282E2,9.039861180E-2,-1.376452106E-1,2.362667472E0,2.368399395E0
1.081230952E2,3.097899072E-1,-3.147243360E-1,5.610046738E-1,7.139659924E-1
1.081330622E2,7.643011062E-1,-5.131538384E-1,-1.841498124E0,2.058785657E0
1.081430292E2,9.362902303E-1,-3.209081320E-1,-4.596219651E0,4.701580214E0
1.081529972E2,9.599574204E-1,-2.382725760E-1,-6.936489948E0,7.006652901E0
1.081629642E2,6.082669871E-1,-2.423849959E-1,-8.877692454E0,8.901806700E0
1.081729312E2,3.378137115E-1,-1.267560688E-1,-9.874768438E0,9.881358050E0
1.081828982E2,2.779170088E-1,-1.351065323E-1,-9.860751493E0,9.865592311E0
1.081928652E2,2.448011933E-1,-2.288107578E-1,-9.781286078E0,9.787024028E0
1.082028322E2,2.621739836E-1,-3.745344085E-1,-9.779001571E0,9.789682474E0
1.082128002E2,2.900568152E-1,-5.794745297E-1,-9.759173078E0,9.780663722E0
1.082227672E2,3.076825342E-1,-7.957571530E-1,-9.742086344E0,9.779373412E0
1.082327342E2,3.258887172E-1,-9.912719645E-1,-9.719536557E0,9.775388199E0
1.082427012E2,3.566769388E-1,-1.204696725E0,-9.674396052E0,9.755636915E0
1.082526682E2,7.248379554E-1,-1.520265837E0,-9.103894916E0,9.258374637E0
1.082626352E2,1.112154524E0,-1.989127748E0,-8.546782148E0,8.845394393E0
1.082726022E2,8.747963789E-1,-2.289563097E0,-8.610981653E0,8.953009153E0
1.082825702E2,5.875027203E-1,-2.388974095E0,-8.713076377E0,9.053731641E0
1.082925372E2,2.311535179E-1,-2.418289403E0,-9.240119838E0,9.554128437E0
1.083025042E2,-6.239329934E-2,-2.354339136E0,-9.902645624E0,1.017886025E1
1.083124712E2,-2.948027261E-1,-2.212259982E0,-1.076927315E1,1.099810198E1
1.083224382E2,-3.003663518E-1,-2.055086825E0,-1.134400182E1,1.153256169E1
1.083324052E2,2.610927238E-1,-1.684847270E0,-1.137443190E1,1.150150342E1
1.083423722E2,3.923353064E-1,-1.403774537E0,-9.814400615E0,9.922044616E0
1.083523402E2,-3.410892559E0,7.285362462E-1,1.311556316E1,1.357140192E1
1.083623072E2,-2.870957742E0,4.102935967E0,1.282991498E1,1.377255242E1
1.083722742E2,-1.024860052E0,8.021701598E-1,-6.339901459E0,6.472106736E0
1.083822412E2,-2.577865473E0,-1.736767475E0,-2.593030812E0,4.047908157E0
1.083922082E2,4.480687002E-1,-2.574567351E0,1.777472867E0,3.160470281E0
1.084021752E2,6.606260258E-1,-2.204098438E0,3.624087889E0,4.292841681E0
1.084121432E2,9.177370881E-1,-6.303834955E-1,5.110787492E0,5.230657082E0
1.084221102E2,2.425661499E-1,-4.015180662E-1,7.628546512E0,7.642956037E0
1.084320772E2,-2.958883347E-1,-6.818781696E-1,7.080171824E0,7.119082863E0
1.084420442E2,-5.790762978E-1,-9.556791589E-1,6.660340571E0,6.753427910E0
1.084520112E2,-7.239573647E-1,-1.512756550E0,7.622305194E0,7.804619345E0
1.084619782E2,-3.462785429E-1,-1.346348594E0,9.978063011E0,1.007443819E1
1.084719452E2,6.338854661E-1,-1.940942744E0,1.408876788E1,1.423595624E1
1.084819132E2,1.239636616E0,-2.818928048E0,1.746252127E1,1.773196840E1
1.084918802E2,1.336639877E0,-2.723908455E0,2.012999181E1,2.035737836E1
1.085018472E2,2.828033625E-1,-1.888554031E0,2.116211659E1,2.124810092E1
1.085118142E2,-8.728386580E-1,-1.600697797E0,1.899102203E1,1.907833846E1
1.085217812E2,-1.371034953E0,-1.751998010E0,1.500438572E1,1.516841536E1
1.085317482E2,-1.226184365E0,-1.282418792E0,1.054932546E1,1.069749474E1
1.085417152E2,-5.731325300E-1,-1.169907984E-1,6.371470576E0,6.398265784E0
1.085516832E2,-2.529023096E-1,-2.753592722E-1,3.387081528E0,3.407653677E0
1.085616502E2,6.379787363E-3,-5.956105426E-1,1.183384062E0,1.324836012E0
1.085716172E2,2.490655129E-1,-2.722668260E-1,-3.209256005E-1,4.890358835E-1
1.085815842E2,2.810344335E-1,-3.501875527E-2,-1.640397175E0,1.664664999E0
1.085915512E2,4.981396869E-1,4.728855260E-2,-2.991296364E0,3.032858931E0
1.086015182E2,7.662811196E-1,1.118049029E-1,-4.482459732E0,4.548860554E0
1.086114862E2,1.157406783E0,3.698857259E-1,-6.244043375E0,6.361169985E0
1.086214532E2,1.099158429E0,3.624154694E-1,-8.392189368E0,8.471619480E0
1.086314202E2,6.609025991E-1,4.113338602E-1,-1.003153112E1,1.006168994E1
1.086413872E2,4.759573242E-1,3.436017972E-1,-1.001874560E1,1.003592850E1
1.086513542E2,4.905444096E-1,2.112748119E-1,-9.747795566E0,9.762417183E0
1.086613214E2,5.570531255E-1,7.143850341E-2,-9.783097546E0,9.799204520E0
1.086712884E2,6.182196790E-1,-6.417766856E-2,-9.771847503E0,9.791594250E0
1.086812564E2,6.718425934E-1,-2.044605764E-1,-9.777072574E0,9.802261205E0
1.086912234E2,7.389204627E-1,-3.479326836E-1,-9.753595419E0,9.787731310E0
1.087011904E2,8.028222705E-1,-4.851795162E-1,-9.733139520E0,9.778237452E0
1.087111574E2,8.662995706E-1,-6.234557875E-1,-9.714371712E0,9.772829161E0
1.087211244E2,9.222770125E-1,-7.734604771E-1,-9.693223502E0,9.767672080E0
1.087310914E2,9.830189851E-1,-9.029989618E-1,-9.659717787E0,9.751506610E0
1.087410584E2,1.049865597E0,-1.047666094E0,-9.622211407E0,9.735849956E0
1.087510264E2,1.104331753E0,-1.190727069E0,-9.586411829E0,9.722997034E0
1.087609934E2,1.171378267E0,-1.320323514E0,-9.549072095E0,9.710826900E0
1.087709604E2,1.069873819E0,-1.423572332E0,-1.091296964E1,1.105730956E1
1.087809274E2,-2.887881339E0,-1.705773139E-1,4.982884912E0,5.761779005E0
1.087908944E2,-6.686850677E0,3.867636700E0,4.086840278E1,4.159205371E1
1.088008614E2,-3.586827677E0,2.904617824E0,3.538096982E0,5.815519559E0
1.088108294E2,-4.272572756E0,3.651377868E-1,1.035085341E1,1.120394439E1
1.088207964E2,-2.327572337E0,-1.676440289E0,8.455682529E0,8.928975980E0
1.088307634E2,-7.578248032E-1,-1.050028076E0,6.534164674E0,6.661243531E0
1.088407304E2,5.147335368E-1,-6.661593921E-1,1.829211954E0,2.013637337E0
1.088506974E2,1.226914536E0,-1.377707503E0,2.290816301E-1,1.858998558E0
1.088606644E2,2.464663963E0,-2.498927477E0,8.516118765E-1,3.611710090E0
1.088706314E2,3.140961404E0,-3.247579826E0,1.573662903E0,4.784227022E0
1.088805994E2,2.622881140E0,-2.939411096E0,3.782342196E0,5.461296142E0
1.088905664E2,1.585945564E0,-3.797638658E-1,6.341599490E0,6.547925474E0
1.089005334E2,7.849976914E-1,1.800180821E0,1.036459203E1,1.054901135E1
1.089105004E2,-1.619755042E0,7.909459908E-1,1.188181586E1,1.201776809E1
1.089204674E2,-8.533847523E-1,-2.758233950E-2,8.142851813E0,8.187494243E0
1.089304344E2,6.641305545E-1,-1.296355484E0,5.509497433E0,5.698786617E0
1.089404014E2,8.207453752E-1,-1.555933122E0,4.146815520E0,4.504512161E0
1.089503694E2,8.098356403E-1,-1.515958193E0,3.440927367E0,3.846289661E0
1.089603364E2,2.315619824E-1,-1.794183624E0,3.068973700E0,3.562487250E0
1.089703034E2,-7.010146447E-2,-1.818029155E0,2.655913523E0,3.219319938E0
1.089802704E2,-2.850065385E-1,-1.464759681E0,1.686342841E0,2.251777482E0
1.089902374E2,-4.467070299E-1,-8.183073787E-1,8.795557201E-1,1.281714633E0
1.090002044E2,-5.187173910E-1,-7.942854088E-2,6.114129353E-1,8.057309738E-1
1.090101714E2,-5.526611722E-1,3.670978466E-1,-5.046158803E-1,8.335660662E-1
1.090201394E2,-2.318868318E-1,4.082424373E-1,-2.451383767E0,2.495939855E0
1.090301064E2,1.099355846E-1,3.081692418E-1,-3.926283104E0,3.939892527E0
1.090400734E2,7.923545485E-2,3.708764635E-1,-5.483611810E0,5.496710479E0
1.090500404E2,8.070929124E-2,3.534399202E-1,-6.747086354E0,6.756819373E0
1.090600074E2,-4.285859238E-2,1.169644494E-1,-8.136804623E0,8.137758107E0
1.090699744E2,-1.422128728E-1,-9.586561225E-2,-9.714694478E0,9.716208289E0
1.090799414E2,-2.169136292E-1,-2.364141116E-1,-9.937483335E0,9.942661524E0
1.090899094E2,-2.438322914E-1,-3.734461686E-1,-9.768960148E0,9.779135882E0
1.090998764E2,-2.387734083E-1,-4.449982907E-1,-9.768740877E0,9.781785856E0
1.091098434E2,-2.391388959E-1,-5.071901900E-1,-9.768566045E0,9.784646743E0
1.091198104E2,-2.553163143E-1,-5.941780113E-1,-9.752720675E0,9.774139067E0
1.091297774E2,-2.553054239E-1,-6.596281254E-1,-9.741126232E0,9.766771748E0
1.091397444E2,-2.559477040E-1,-6.720110663E-1,-9.988403227E0,1.001425520E1
1.091497124E2,-6.834232964E-2,1.573973244E-1,-1.285536323E1,1.285650840E1
1.091596794E2,6.003576777E-1,8.635165883E-1,-1.294235576E1,1.298501686E1
1.091696464E2,-1.498341702E0,2.442997105E0,8.021859473E0,8.518420752E0
1.091796134E2,-2.026456226E0,5.574993850E0,1.818193578E1,1.912511098E1
1.091895804E2,1.719055820E-1,1.798476358E0,4.439879723E0,4.793391356E0
1.091995474E2,-4.374072526E-1,-9.371864623E-1,2.746086944E0,2.934388705E0
1.092095144E2,-3.196404556E-1,-2.660491893E0,5.010731692E0,5.682237167E0
1.092194824E2,-6.026421118E-1,-3.054371449E0,5.341944884E0,6.182939237E0
1.092294494E2,-4.248195130E-1,-2.638963029E0,5.582941386E0,6.189816799E0
1.092394164E2,-3.598247874E-1,-1.040850725E0,5.960855704E0,6.061736124E0
1.092493834E2,-4.703427546E-1,-4.536589307E-1,5.930888139E0,5.966779940E0
1.092593504E2,-2.474581133E-1,-7.197490505E-1,4.926942846E0,4.985382636E0
1.092693174E2,7.493119150E-2,-2.780060144E-1,3.572191511E0,3.583776531E0
1.092792844E2,6.051064208E-3,2.607410869E-1,2.691197961E0,2.703806390E0
1.092892524E2,-1.272997685E-1,5.461447062E-1,2.396586000E0,2.461321541E0
1.092992194E2,-1.449619778E-1,5.160114457E-1,2.086633285E0,2.154372357E0
1.093091864E2,-1.189575825E-2,2.582758277E-1,1.800370563E0,1.818840861E0
1.093191534E2,-1.150151339E-1,4.243938357E-2,2.408990868E0,2.412108328E0
1.093291204E2,-1.064523251E-1,5.896551535E-2,3.335376939E0,3.337596194E0
1.093390874E2,-2.596903057E-1,-2.050068891E-1,4.229651855E0,4.242572532E0
1.093490544E2,-4.332063571E-1,-2.855446102E-1,5.166651791E0,5.192638462E0
1.093590224E2,-2.845695139E-1,-4.389439009E-2,5.138619654E0,5.146680336E0
1.093689894E2,-2.698981921E-1,-6.600731716E-2,4.291378571E0,4.300364176E0
1.093789564E2,-2.213735015E-1,-3.275284226E-1,2.644834803E0,2.674216190E0
1.093889234E2,-4.330385055E-1,-3.751472698E-1,7.192361766E-1,9.195425488E-1
1.093988904E2,-3.280272267E-1,-4.884398505E-3,-4.691466701E-1,5.724721101E-1
