"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.150579516E1,-6.288883686E-1,2.287528992E0,4.272864342E0,4.887295689E0
4.151074328E1,-1.218733907E0,1.991941929E0,4.575862885E0,5.137281978E0
4.151569156E1,-1.671548843E0,1.636137962E0,4.810229778E0,5.348769343E0
4.152063964E1,-2.081213951E0,1.207899094E0,5.061217308E0,5.604140645E0
4.152558787E1,-2.502599716E0,7.241287231E-1,5.221143723E0,5.835041518E0
4.153053599E1,-2.877151251E0,1.419095993E-1,5.275732994E0,6.010948035E0
4.153548422E1,-3.244766712E0,-5.336112976E-1,5.238593578E0,6.185152764E0
4.154043235E1,-3.437293768E0,-1.209075928E0,5.138689041E0,6.299442682E0
4.154538058E1,-3.414188623E0,-1.707337379E0,4.772073746E0,6.111004232E0
4.155032870E1,-3.370602608E0,-2.157666206E0,4.353965759E0,5.913839973E0
4.155527693E1,-3.268166780E0,-2.459634781E0,3.776586771E0,5.567164898E0
4.156022505E1,-3.194521427E0,-2.639553070E0,3.290290117E0,5.291334105E0
4.156517328E1,-3.017440319E0,-2.697674751E0,2.701684475E0,4.866363544E0
4.157012141E1,-2.860961199E0,-2.595668793E0,2.239162683E0,4.465024634E0
4.157506953E1,-2.596975088E0,-2.422381401E0,1.867322922E0,4.012369145E0
4.158001776E1,-2.164092779E0,-2.113283157E0,1.327341318E0,3.303195155E0
4.158496589E1,-1.521995306E0,-1.759461403E0,8.131904602E-1,2.464437637E0
4.158991412E1,-7.853708863E-1,-1.231828690E0,4.275650978E-1,1.522176489E0
4.159486224E1,-1.964011788E-1,-6.262035370E-1,4.736225605E-1,8.093346790E-1
4.159981047E1,3.083548546E-1,-9.099960327E-2,6.117374897E-1,6.910762624E-1
4.160475860E1,8.834202886E-1,3.213415146E-1,8.007693291E-1,1.234877846E0
4.160970682E1,1.458540678E0,6.850814819E-1,1.036062002E0,1.915751033E0
4.161465495E1,2.034566164E0,1.021749496E0,1.158154845E0,2.554359833E0
4.161960318E1,2.511708021E0,1.273980141E0,1.116973042E0,3.029741137E0
4.162455130E1,2.884082317E0,1.463422775E0,9.465124607E-1,3.369780834E0
4.162949943E1,3.191037178E0,1.551795006E0,7.504831553E-1,3.626845872E0
4.163444766E1,3.362770081E0,1.524981499E0,5.594086647E-1,3.734531997E0
4.163939578E1,3.464987516E0,1.378218651E0,3.216264248E-1,3.742869046E0
4.164434401E1,3.397318840E0,1.159630775E0,1.600848436E-1,3.593347463E0
4.164929214E1,3.232584000E0,9.194393158E-1,7.266563177E-2,3.361584190E0
4.165424037E1,2.951494455E0,6.290168762E-1,1.474058628E-1,3.021375554E0
4.165918849E1,2.621830225E0,3.720808029E-1,3.528370559E-1,2.671503667E0
4.166413672E1,2.224499941E0,1.269836426E-1,5.752289891E-1,2.301176487E0
4.166908485E1,1.857973933E0,-1.065540314E-2,6.496143341E-1,1.968293539E0
4.167403308E1,1.442000389E0,-1.271028519E-1,8.586181402E-1,1.683076162E0
4.167898120E1,9.885548353E-1,-2.128047943E-1,1.166189671E0,1.543542967E0
4.168392943E1,6.042589545E-1,-2.487277985E-1,1.441032887E0,1.582267418E0
4.168887750E1,2.478983551E-1,-2.611942291E-1,1.637687802E0,1.676811664E0
4.169382573E1,2.467232943E-2,-1.737089157E-1,1.881043792E0,1.889208633E0
4.169877386E1,-1.352910101E-1,2.800369263E-2,1.978802323E0,1.983619545E0
4.170372208E1,-2.204350531E-1,2.123117447E-1,1.981736779E0,2.005230299E0
4.170867021E1,-2.624136209E-1,4.533996582E-1,2.036791325E0,2.103081325E0
4.171361844E1,-3.626752496E-1,6.914672852E-1,2.257728338E0,2.388932312E0
4.171856656E1,-2.370372415E-1,9.504623413E-1,1.735201001E0,1.992608298E0
4.172351479E1,-1.782679260E-1,1.132379532E0,1.343133926E0,1.765806219E0
4.172846292E1,-2.604346573E-1,1.148850441E0,1.042741895E0,1.573211431E0
4.173341115E1,-2.421939373E-1,1.200958252E0,1.027549028E0,1.599004575E0
4.173835922E1,-3.285968602E-1,1.028031349E0,9.299291968E-1,1.424637730E0
4.174330745E1,-5.310723782E-1,8.144474030E-1,8.141301870E-1,1.268136587E0
4.174825558E1,-7.124382257E-1,5.530862808E-1,7.141082287E-1,1.150401331E0
4.175320380E1,-8.796089292E-1,2.774839401E-1,5.412717462E-1,1.069431769E0
4.175815193E1,-1.013081074E0,7.612514496E-2,3.817165494E-1,1.085281449E0
4.176310016E1,-1.124561667E0,-6.783199310E-2,1.777651310E-1,1.140543978E0
4.176804828E1,-1.187476635E0,-1.927509308E-1,-6.382817030E-2,1.204710635E0
4.177299651E1,-1.258997679E0,-2.963008881E-1,-2.550341189E-1,1.318298818E0
4.177794464E1,-1.284042597E0,-3.187665939E-1,-3.604177237E-1,1.371232463E0
4.178289287E1,-1.324774027E0,-3.606834412E-1,-5.331152678E-1,1.472864778E0
4.178784099E1,-1.275868177E0,-3.383226395E-1,-7.225383520E-1,1.504780211E0
4.179278912E1,-1.202289939E0,-2.230539322E-1,-8.305802345E-1,1.478214355E0
4.179773735E1,-1.106950879E0,-1.536130905E-1,-9.835879803E-1,1.488752009E0
4.180268547E1,-9.421201944E-1,-7.490634918E-2,-1.109489679E0,1.457452836E0
4.180763370E1,-7.636853456E-1,4.662418365E-2,-1.236578226E0,1.454137143E0
4.181258182E1,-6.032139659E-1,1.559495926E-1,-1.307587743E0,1.448438148E0
4.181753005E1,-4.156642556E-1,3.033514023E-1,-1.360673308E0,1.454727019E0
4.182247818E1,-2.254428864E-1,4.217996597E-1,-1.339000344E0,1.421851388E0
4.182742641E1,-1.570407748E-1,5.280275345E-1,-1.329098701E0,1.438741895E0
4.183237453E1,-3.826278448E-2,5.933589935E-1,-1.328581452E0,1.455564362E0
4.183732276E1,-1.015034318E-2,6.321811676E-1,-1.311155796E0,1.455639234E0
4.184227089E1,2.051085234E-3,6.349191666E-1,-1.394125223E0,1.531898069E0
4.184721901E1,1.766198874E-2,6.016597748E-1,-1.433545947E0,1.554786292E0
4.185216724E1,-6.047934294E-3,5.801582336E-1,-1.425343513E0,1.538903598E0
4.185711537E1,5.779913068E-2,5.798416138E-1,-1.305696249E0,1.429825070E0
4.186206360E1,1.299610883E-1,5.384025574E-1,-1.094488502E0,1.226650838E0
4.186701172E1,2.774924040E-1,4.104328156E-1,-9.089546204E-1,1.035208014E0
4.187195995E1,3.114955127E-1,2.320127487E-1,-9.012926817E-1,9.814213509E-1
4.187690808E1,3.830737472E-1,-1.107883453E-2,-1.125779390E0,1.189221372E0
4.188185630E1,4.110361934E-1,-3.641262054E-1,-1.490852475E0,1.588766738E0
4.188680443E1,4.719640017E-1,-6.810340881E-1,-1.828427315E0,2.007412238E0
4.189175266E1,5.157369971E-1,-9.235792160E-1,-2.172015667E0,2.415912928E0
4.189670073E1,5.062776208E-1,-1.074943542E0,-2.525590420E0,2.791133751E0
4.190164896E1,3.978871703E-1,-1.080178261E0,-2.821964502E0,3.047717659E0
4.190659708E1,2.694238424E-1,-8.365316391E-1,-3.070323467E0,3.193628122E0
4.191154531E1,7.049818337E-2,-4.876050949E-1,-3.226977825E0,3.264370476E0
4.191649344E1,-1.986988485E-1,-1.936264038E-1,-3.272521019E0,3.284260379E0
4.192144167E1,-5.188115239E-1,-3.579139709E-2,-3.197522879E0,3.239536847E0
4.192638979E1,-8.971828222E-1,3.165149689E-2,-2.991986990E0,3.123767754E0
4.193133802E1,-1.196538687E0,2.069759369E-2,-2.618285418E0,2.878810822E0
4.193628615E1,-1.512311459E0,-8.292770386E-2,-2.067300797E0,2.562751555E0
4.194123438E1,-1.882754564E0,-2.482461929E-1,-1.500504851E0,2.420311081E0
4.194618245E1,-2.226131916E0,-4.155168533E-1,-8.802371025E-1,2.429636788E0
4.195113068E1,-2.498725414E0,-6.828012466E-1,-4.674303532E-1,2.632173507E0
4.195607880E1,-2.737975121E0,-1.133721352E0,-3.195943832E-1,2.980599341E0
4.196102703E1,-2.828160048E0,-1.626981735E0,-4.366137981E-1,3.291836939E0
4.196597516E1,-2.818716526E0,-2.081321716E0,-6.943999529E-1,3.572009831E0
4.197092339E1,-2.715949535E0,-2.377200127E0,-9.900101423E-1,3.742670491E0
4.197587151E1,-2.474979401E0,-2.397775650E0,-1.388514757E0,3.715215247E0
4.198081974E1,-2.113644838E0,-2.171882629E0,-1.807611346E0,3.528743039E0
4.198576787E1,-1.698605895E0,-1.795334816E0,-2.232180357E0,3.330333052E0
4.199071610E1,-1.298319221E0,-1.351832390E0,-2.558571100E0,3.171650940E0
4.199566417E1,-9.832872748E-1,-9.873933792E-1,-2.650825024E0,2.994774258E0
4.200061240E1,-7.440326214E-1,-7.113494873E-1,-2.482378960E0,2.687342169E0
4.200556052E1,-5.164892673E-1,-5.716438293E-1,-2.095087051E0,2.232247205E0
4.201050875E1,-3.264766335E-1,-4.987039566E-1,-1.680307746E0,1.782898413E0
4.201545688E1,-1.332678646E-1,-4.974317551E-1,-1.353658080E0,1.448305518E0
4.202040511E1,-2.508422732E-2,-5.270185471E-1,-1.186495900E0,1.298518498E0
4.202535323E1,7.031437755E-2,-6.138229370E-1,-1.339240789E0,1.474885962E0
4.203030146E1,1.100800037E-1,-6.693878174E-1,-1.622954607E0,1.759027946E0
4.203524958E1,6.831413507E-2,-7.010364532E-1,-2.011649847E0,2.131397203E0
4.204019781E1,-1.455542445E-2,-7.183628082E-1,-2.466884851E0,2.569392507E0
4.204514589E1,-2.651438415E-1,-8.310756683E-1,-2.937170982E0,3.063978036E0
4.205009412E1,-6.255751848E-1,-1.120285988E0,-3.312265396E0,3.552110226E0
4.205504224E1,-1.057097793E0,-1.528177261E0,-3.476735592E0,3.942140518E0
4.205999047E1,-1.551680207E0,-2.059416771E0,-3.352215767E0,4.229214992E0
4.206493860E1,-2.043825388E0,-2.515128136E0,-2.916661501E0,4.360046567E0
4.206988683E1,-2.487331390E0,-2.871743202E0,-2.252914906E0,4.416939216E0
4.207483495E1,-2.763657570E0,-2.990729332E0,-1.459710121E0,4.325854683E0
4.207978318E1,-2.949606657E0,-2.994513512E0,-7.603186369E-1,4.271460527E0
4.208473130E1,-2.994718075E0,-2.890029907E0,-3.611583710E-1,4.177444743E0
4.208967943E1,-2.840121269E0,-2.694143295E0,-3.237795830E-1,3.928044060E0
4.209462766E1,-2.560883284E0,-2.392401695E0,-5.533534288E-1,3.547944346E0
4.209957578E1,-2.175297737E0,-2.097279549E0,-8.911949396E-1,3.150353975E0
4.210452401E1,-1.786932230E0,-1.837428093E0,-1.229158878E0,2.842551730E0
4.210947214E1,-1.520671368E0,-1.706139565E0,-1.483668327E0,2.724816568E0
4.211442037E1,-1.350248933E0,-1.667385101E0,-1.582850218E0,2.666225810E0
4.211936849E1,-1.259185314E0,-1.673325539E0,-1.644230723E0,2.662529002E0
4.212431672E1,-1.230543256E0,-1.754981995E0,-1.672384977E0,2.718652243E0
4.212926485E1,-1.180763125E0,-1.885966301E0,-1.722052693E0,2.813633936E0
4.213421297E1,-1.119278431E0,-2.001637459E0,-1.766493797E0,2.894794821E0
4.213916120E1,-1.072008848E0,-2.156949997E0,-1.733305693E0,2.967487975E0
4.214410932E1,-9.834798574E-1,-2.225202560E0,-1.687039495E0,2.960550848E0
4.214905755E1,-8.057600856E-1,-2.307007790E0,-1.567713261E0,2.903318640E0
4.215400568E1,-5.746586323E-1,-2.254418373E0,-1.335801125E0,2.682722384E0
4.215895391E1,-3.832596242E-1,-2.084618568E0,-1.021094203E0,2.352691201E0
4.216390203E1,-1.913405657E-1,-1.807662010E0,-7.661989331E-1,1.972641366E0
4.216885026E1,-6.089203060E-2,-1.466744423E0,-5.611883402E-1,1.571616809E0
4.217379839E1,1.323240250E-1,-1.176712036E0,-5.416623950E-1,1.302136327E0
4.217874651E1,2.829229832E-1,-1.035515785E0,-6.466496587E-1,1.253193575E0
4.218369474E1,4.264059961E-1,-8.851785660E-1,-7.482954860E-1,1.235034130E0
4.218864287E1,6.555806398E-1,-7.019281387E-1,-7.982854247E-1,1.248898998E0
4.219359110E1,8.129667640E-1,-5.625696182E-1,-6.777713299E-1,1.198654875E0
4.219853922E1,9.890129566E-1,-4.361639023E-1,-5.186208487E-1,1.198896644E0
4.220348745E1,1.158221126E0,-3.445234299E-1,-3.347154856E-1,1.253876798E0
4.220843558E1,1.297001004E0,-3.810596466E-1,-9.872913361E-2,1.355420784E0
4.221338380E1,1.489579797E0,-4.501314163E-1,1.849151552E-1,1.567054523E0
4.221833188E1,1.731749296E0,-5.876188278E-1,3.905093372E-1,1.869959640E0
4.222328011E1,2.042676926E0,-7.695169449E-1,4.714750946E-1,2.233153402E0
4.222822823E1,2.455922127E0,-9.693975449E-1,4.252566695E-1,2.674346337E0
4.223317646E1,2.778045654E0,-1.242154121E0,3.806898892E-1,3.066823978E0
4.223812458E1,3.138253450E0,-1.530219078E0,3.780177236E-1,3.511851726E0
4.224307281E1,3.464766979E0,-1.819134712E0,4.293399453E-1,3.936774582E0
4.224802094E1,3.788241386E0,-2.082523346E0,4.634225368E-1,4.347693266E0
4.225296917E1,4.237689495E0,-2.222319603E0,4.206210077E-1,4.803502754E0
4.225791729E1,4.482549191E0,-2.209924698E0,6.909945607E-1,5.045244087E0
4.226286552E1,4.453624249E0,-2.167441368E0,1.322415709E0,5.126534340E0
4.226781360E1,4.446704388E0,-2.080497742E0,1.891347647E0,5.261068968E0
4.227276182E1,4.403249264E0,-2.056735992E0,2.370138645E0,5.407062439E0
4.227770995E1,4.158003807E0,-2.174967766E0,2.950536251E0,5.543026665E0
4.228265818E1,3.827507496E0,-2.356125832E0,3.425212383E0,5.650948808E0
4.228760630E1,3.523882389E0,-2.526057243E0,3.673119783E0,5.682474921E0
4.229255453E1,3.167329311E0,-2.670463562E0,3.838593245E0,5.647844607E0
4.229750266E1,2.862868547E0,-2.741516113E0,3.909429073E0,5.567365858E0
4.230245089E1,2.526540041E0,-2.708251953E0,3.797461271E0,5.304596622E0
4.230739896E1,2.096743584E0,-2.601989746E0,3.486629963E0,4.829417438E0
4.231234719E1,1.569831610E0,-2.398869514E0,3.004992008E0,4.153182298E0
4.231729531E1,1.006299496E0,-2.060802460E0,2.481805801E0,3.379187105E0
4.232224354E1,5.549311042E-1,-1.676321030E0,2.030909300E0,2.691206664E0
4.232719167E1,2.086925805E-1,-1.281317711E0,1.683025122E0,2.125535516E0
4.233213990E1,-6.570523977E-2,-9.640140533E-1,1.529819250E0,1.809416263E0
4.233708802E1,-2.802605033E-1,-6.980228424E-1,1.640679598E0,1.804885420E0
4.234203625E1,-3.680975437E-1,-5.190553665E-1,1.642032743E0,1.761018399E0
4.234698432E1,-2.072719336E-1,-3.169164658E-1,1.304215431E0,1.358077903E0
4.235193255E1,-1.868379116E-2,-1.848115921E-1,1.230253458E0,1.244197725E0
4.235688068E1,1.287428737E-1,-1.607322693E-1,1.390494823E0,1.405661924E0
4.236182891E1,3.012962937E-1,-1.775398254E-1,1.634277701E0,1.671275995E0
4.236677703E1,4.462186694E-1,-1.801118851E-1,2.038001537E0,2.094039555E0
4.237172526E1,5.846586227E-1,-1.994781494E-1,2.372025967E0,2.451147573E0
4.237667339E1,9.121102691E-1,-1.424274445E-1,2.166002274E0,2.354526825E0
4.238162162E1,1.072104335E0,-9.259510040E-2,2.503389835E0,2.724874717E0
4.238656974E1,1.069291949E0,-9.519958496E-2,2.919210911E0,3.110344125E0
4.239151797E1,1.000174761E0,-6.643199921E-2,3.188493252E0,3.342342289E0
4.239646604E1,9.557592273E-1,7.887840271E-3,3.288094997E0,3.424194304E0
4.240141427E1,9.701367617E-1,6.797504425E-2,3.273066521E0,3.414491235E0
4.240636240E1,9.870020151E-1,2.212619781E-1,3.144001007E0,3.302706795E0
4.241131063E1,1.049015999E0,3.841867447E-1,3.012868643E0,3.213317830E0
4.241625875E1,1.115978241E0,5.974636078E-1,2.898581743E0,3.162933183E0
4.242120698E1,1.197082400E0,7.726144791E-1,2.817916632E0,3.157624669E0
4.242615511E1,1.295062304E0,1.007907867E0,2.775137424E0,3.224042860E0
4.243110334E1,1.407294035E0,1.214889526E0,2.700783253E0,3.278820404E0
4.243605141E1,1.530412436E0,1.473037720E0,2.761127472E0,3.483651427E0
4.244099964E1,1.695388317E0,1.801504135E0,2.860331535E0,3.781700039E0
4.244594776E1,1.879585505E0,2.126546860E0,2.928120613E0,4.077858941E0
4.245089599E1,2.064033985E0,2.496212006E0,3.009521008E0,4.421371661E0
4.245584412E1,2.167176723E0,2.826693535E0,3.045117855E0,4.686106491E0
4.246079235E1,2.163058043E0,3.170784473E0,3.087282181E0,4.925850742E0
4.246574047E1,2.171667814E0,3.442326546E0,3.107518435E0,5.120783530E0
4.247068870E1,2.154755116E0,3.658033371E0,3.173169136E0,5.300300003E0
4.247563682E1,2.131374836E0,3.844327927E0,3.241070986E0,5.461332899E0
4.248058495E1,2.097215176E0,3.958053589E0,3.316335201E0,5.573381278E0
4.248553318E1,2.078806639E0,4.013610840E0,3.320105791E0,5.608351940E0
4.249048130E1,2.067101479E0,4.010925293E0,3.295792580E0,5.587725741E0
4.249542953E1,1.995723963E0,4.026462078E0,3.286671877E0,5.567541920E0
4.250037766E1,1.919937611E0,4.076859951E0,3.256995678E0,5.560123050E0
4.250532589E1,1.928271532E0,4.133034706E0,3.245909214E0,5.597868667E0
4.251027401E1,2.018318415E0,4.168728352E0,3.174296618E0,5.614985691E0
4.251522214E1,2.103870869E0,4.184024334E0,3.128105402E0,5.631818149E0
4.252017042E1,2.201826811E0,4.240997314E0,3.105147839E0,5.698775537E0
4.252511849E1,2.326137543E0,4.253658772E0,3.021296978E0,5.712509452E0
4.253006672E1,2.539147854E0,4.301142693E0,2.938194990E0,5.794833051E0
4.253501485E1,2.716150284E0,4.342974186E0,2.814487219E0,5.844675821E0
4.253996308E1,2.888461113E0,4.331088066E0,2.624423504E0,5.830019740E0
4.254491120E1,2.962015629E0,4.174589157E0,2.442411423E0,5.671516973E0
4.254985943E1,2.917645931E0,3.945396900E0,2.253890991E0,5.399892506E0
4.255480755E1,2.889251471E0,3.638654232E0,1.985016346E0,5.052511116E0
4.255975568E1,2.812376738E0,3.273204327E0,1.634400487E0,4.614606639E0
4.256470391E1,2.763790607E0,2.841702461E0,1.231382251E0,4.150917206E0
4.256965203E1,2.617004395E0,2.353457451E0,8.295044899E-1,3.616013229E0
4.257460026E1,2.522875309E0,1.841617107E0,3.725576401E-1,3.145672041E0
4.257954839E1,2.337828636E0,1.322646141E0,-6.667065620E-2,2.686871884E0
4.258449662E1,2.228775501E0,8.297824860E-1,-4.920461178E-1,2.428598071E0
4.258944474E1,2.106817961E0,3.484258652E-1,-9.003052711E-1,2.317462424E0
4.259439297E1,1.962324858E0,-1.311254501E-1,-1.367395639E0,2.395346231E0
4.259934104E1,1.632554889E0,-6.425447464E-1,-1.746488810E0,2.475544865E0
4.260428927E1,1.309482813E0,-1.169342995E0,-2.232488394E0,2.840090264E0
4.260923740E1,8.881524801E-1,-1.656562805E0,-2.757833719E0,3.337463405E0
4.261418563E1,4.909773767E-1,-2.032750130E0,-3.450450420E0,4.034692055E0
4.261913375E1,6.710525602E-3,-2.398540497E0,-4.261771202E0,4.890371696E0
4.262408198E1,-6.223217845E-1,-2.730310440E0,-5.137747765E0,5.851352971E0
4.262903011E1,-1.451249003E0,-2.980209351E0,-6.195502281E0,7.026522608E0
4.263397834E1,-2.213869572E0,-2.990365028E0,-7.057475090E0,7.978186268E0
4.263892641E1,-2.720643997E0,-2.779944420E0,-7.727305412E0,8.651083381E0
4.264387464E1,-3.142371178E0,-2.466089249E0,-8.163408279E0,9.088307188E0
4.264882276E1,-3.383925438E0,-2.108444214E0,-8.386359215E0,9.285876870E0
4.265377099E1,-3.401216984E0,-1.725727081E0,-8.328995705E0,9.160708509E0
4.265871912E1,-3.399865866E0,-1.494830132E0,-7.941919804E0,8.767422380E0
4.266366735E1,-3.299547672E0,-1.326686859E0,-7.279754639E0,8.101971394E0
4.266861547E1,-3.074124336E0,-1.268971443E0,-6.374280930E0,7.189713925E0
4.267356370E1,-2.849835634E0,-1.364306450E0,-5.241143703E0,6.119843344E0
4.267851177E1,-2.431864738E0,-1.511977196E0,-3.885671854E0,4.826850620E0
4.268346000E1,-2.001776218E0,-1.709593773E0,-2.568361521E0,3.677811822E0
4.268840813E1,-1.519942284E0,-1.914229393E0,-1.398386240E0,2.816022512E0
4.269335636E1,-1.095470071E0,-2.049615860E0,-4.199047089E-1,2.361630753E0
4.269830448E1,-5.739675760E-1,-1.963211060E0,1.249568462E-1,2.049207324E0
4.270325271E1,8.704477549E-2,-1.645764351E0,2.847335339E-1,1.672480277E0
4.270820084E1,6.223949194E-1,-1.191082954E0,2.328498363E-1,1.363918284E0
4.271314896E1,9.868484735E-1,-6.611557007E-1,1.643550396E-1,1.199170275E0
4.271809724E1,1.165003896E0,-1.012878418E-1,9.986376762E-2,1.173655007E0
4.272304531E1,1.269553542E0,5.393829346E-1,-2.035284042E-2,1.379534119E0
4.272799354E1,1.302029133E0,1.258904457E0,-4.025197029E-2,1.811557483E0
4.273294167E1,1.301325083E0,1.997904301E0,-1.815297604E-1,2.391238512E0
4.273788990E1,1.431933284E0,2.625264168E0,-4.884045124E-1,3.030013836E0
4.274283802E1,1.589361906E0,3.103338718E0,-8.425028324E-1,3.587003414E0
4.274778625E1,1.774737835E0,3.377820492E0,-1.044398308E0,3.956024960E0
4.275273438E1,1.985754848E0,3.401122093E0,-1.113258839E0,4.092700704E0
4.275768250E1,2.327107668E0,3.070588589E0,-1.149186373E0,4.020519083E0
4.276263073E1,2.904950380E0,2.493980408E0,-1.122666836E0,3.989869147E0
4.276757886E1,3.533574820E0,1.845845699E0,-1.011376858E0,4.112928458E0
4.277252708E1,4.083630562E0,1.137901306E0,-8.432536125E-1,4.322260358E0
4.277747521E1,4.521811485E0,3.604230881E-1,-7.349617481E-1,4.595307681E0
4.278242344E1,4.867430687E0,-4.844245911E-1,-6.401817799E-1,4.933191805E0
4.278737156E1,5.085026741E0,-1.401645660E0,-4.959149361E-1,5.297927815E0
4.279231979E1,5.177210808E0,-2.420425415E0,-3.554108143E-1,5.726105813E0
4.279726787E1,5.039494991E0,-3.493298531E0,-2.672832012E-1,6.137677468E0
4.280221610E1,4.863939285E0,-4.582533836E0,-3.082790375E-1,6.689735249E0
4.280716422E1,4.627152443E0,-5.650409698E0,-4.474244118E-1,7.316956888E0
4.281211245E1,4.322386265E0,-6.733127594E0,-4.967474937E-1,8.016532186E0
4.281706058E1,4.026107788E0,-7.725423813E0,-3.701846600E-1,8.719446868E0
4.282200880E1,3.788610935E0,-8.524675369E0,-1.128840446E-1,9.329330403E0
4.282695693E1,3.567141771E0,-8.999451637E0,1.072113514E-1,9.681225360E0
4.283190505E1,3.191162348E0,-8.913136482E0,2.701592445E-1,9.471035060E0
4.283685328E1,2.742871046E0,-7.909945488E0,3.945372105E-1,8.381302930E0
4.284180141E1,2.186659098E0,-5.756103516E0,4.615426064E-1,6.174724874E0
4.284674964E1,1.752389073E0,-3.232006073E0,5.840582848E-1,3.722613974E0
4.285169776E1,1.488538027E0,-8.921928406E-1,8.720502853E-1,1.942221723E0
4.285664599E1,1.481208444E0,1.075177193E0,1.366469026E0,2.284123912E0
4.286159412E1,1.495714545E0,2.766495705E0,2.128112316E0,3.797304638E0
4.286654224E1,1.500725865E0,4.153769493E0,3.100187063E0,5.396029925E0
4.287149047E1,1.473602653E0,5.321257591E0,4.204895973E0,6.940348498E0
4.287643860E1,1.470146418E0,6.211719513E0,5.291520119E0,8.291379557E0
4.288138682E1,1.607431650E0,6.724954128E0,6.092285156E0,9.215464338E0
4.288633495E1,1.854447484E0,6.829906940E0,6.553854942E0,9.645704686E0
4.289128318E1,2.130862474E0,6.605772972E0,6.569637775E0,9.557036776E0
4.289623130E1,2.265946627E0,6.062094688E0,6.227774620E0,8.981574631E0
4.290117943E1,2.166808128E0,5.237312317E0,5.677709579E0,8.022523533E0
4.290612766E1,1.733986616E0,4.110124111E0,5.175966263E0,6.833041530E0
4.291107578E1,1.152613759E0,2.762086868E0,4.751547813E0,5.615589815E0
4.291602401E1,4.452427924E-1,1.386989594E0,4.519745350E0,4.748692378E0
4.292097214E1,-2.866627872E-1,1.017827988E-1,4.309204578E0,4.319928170E0
4.292592037E1,-1.011246324E0,-1.067580223E0,4.023015499E0,4.283339861E0
4.293086849E1,-1.706028700E0,-2.204931259E0,3.833507538E0,4.740045973E0
4.293581672E1,-2.367175341E0,-3.214676857E0,3.805296421E0,5.515246798E0
4.294076479E1,-3.000628471E0,-4.022871017E0,3.771007061E0,6.277559773E0
4.294571302E1,-3.401138544E0,-4.469564438E0,3.584921360E0,6.663063171E0
4.295066115E1,-3.585235834E0,-4.595966339E0,3.312447309E0,6.704411216E0
4.295560938E1,-3.368732691E0,-4.397754669E0,2.887144566E0,6.246936034E0
4.296055750E1,-2.926992178E0,-3.963885307E0,2.457965374E0,5.506474709E0
4.296550573E1,-2.439919472E0,-3.394907951E0,2.124249935E0,4.689461037E0
4.297045386E1,-1.750652909E0,-2.705400467E0,1.716444254E0,3.651048914E0
4.297540198E1,-9.632865191E-1,-1.974314690E0,1.159817100E0,2.484152796E0
4.298035021E1,-1.792759448E-1,-1.323499680E0,6.304682493E-1,1.476916206E0
4.298529834E1,5.975421667E-1,-6.905965805E-1,2.354050875E-1,9.430778511E-1
4.299024656E1,1.301997066E0,-1.113901138E-1,-1.645838022E-1,1.317077046E0
4.299519469E1,1.868512988E0,3.880376816E-1,-3.217704296E-1,1.935316573E0
4.300014292E1,2.310889959E0,8.676118851E-1,-3.587889671E-2,2.468653496E0
4.300509104E1,2.623968601E0,1.267607689E0,3.911730647E-1,2.940247751E0
4.301003917E1,2.847954750E0,1.537921906E0,7.130093575E-1,3.314277054E0
4.301498740E1,3.052646637E0,1.719281197E0,8.012574911E-1,3.593966178E0
4.301993552E1,3.284679890E0,1.768769264E0,7.715198398E-1,3.809581283E0
4.302488375E1,3.469723225E0,1.767917633E0,8.793199658E-1,3.992206860E0
4.302983188E1,3.521860361E0,1.678583145E0,1.176542759E0,4.074971735E0
4.303478011E1,3.336697578E0,1.405113220E0,1.202367783E0,3.814915750E0
4.303972818E1,3.158564568E0,1.079197884E0,1.103519678E0,3.515530384E0
4.304467641E1,2.949521065E0,7.463092804E-1,9.712074995E-1,3.193727612E0
4.304962453E1,2.688594341E0,4.279813766E-1,9.413477182E-1,2.880597701E0
4.305457276E1,2.421193361E0,1.671981812E-1,9.714250565E-1,2.614153623E0
4.305952089E1,2.052485466E0,6.936073303E-3,1.062779427E0,2.311329662E0
4.306446912E1,1.652624011E0,-9.605216980E-2,1.175228834E0,2.030161312E0
4.306941724E1,1.210469246E0,-2.136440277E-1,1.266155720E0,1.764661405E0
4.307436537E1,8.986180425E-1,-2.525939941E-1,1.338125348E0,1.631532273E0
4.307931360E1,6.331001520E-1,-2.345323563E-1,1.466021776E0,1.614013964E0
4.308426172E1,5.171056986E-1,-1.858415604E-1,1.489448428E0,1.587574253E0
4.308920995E1,4.114916921E-1,-8.502006531E-2,1.550251722E0,1.606186237E0
4.309415808E1,3.781137466E-1,1.052474976E-2,1.567227602E0,1.612229243E0
4.309910630E1,4.473784566E-1,1.271638870E-1,1.441081643E0,1.514276870E0
4.310405438E1,5.729816556E-1,2.099714279E-1,1.168666840E0,1.318399848E0
4.310900261E1,6.903721690E-1,3.355312347E-1,1.175641418E0,1.404039773E0
4.311395073E1,5.669268370E-1,5.229835510E-1,1.457919955E0,1.649378195E0
4.311889896E1,5.685306787E-1,7.340192795E-1,1.678004742E0,1.917735995E0
