"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.134615150E1,1.310962439E-1,8.624803543E0,-2.507663250E0,8.982916974E0
3.135109947E1,7.889713645E-1,8.431281090E0,-3.935592175E0,9.337979567E0
3.135604739E1,1.337961435E0,8.283557892E0,-5.505096912E0,1.003561479E1
3.136099536E1,2.087606668E0,7.774124146E0,-5.945272446E0,1.000706612E1
3.136594332E1,3.288520336E0,6.692723274E0,-4.046157837E0,8.484002833E0
3.137089129E1,4.455258846E0,4.909732342E0,-7.036073208E-1,6.667073295E0
3.137583926E1,5.153179646E0,2.573721409E0,2.304610491E0,6.204073812E0
3.138078723E1,5.866832733E0,1.132555008E-1,3.962118149E0,7.080320145E0
3.138573520E1,6.916163921E0,-2.186970711E0,4.134325027E0,8.349180062E0
3.139068317E1,8.130348206E0,-4.181571960E0,3.500327349E0,9.789810905E0
3.139563114E1,9.150087357E0,-6.182490349E0,1.852529287E0,1.119728317E1
3.140057911E1,9.377985001E0,-9.156795502E0,-1.767654896E0,1.322566106E1
3.140552702E1,8.762919426E0,-1.422085667E1,-1.002052784E1,1.947902717E1
3.141047499E1,6.740174770E0,-2.210897446E1,-2.215777969E1,3.201880554E1
3.141542296E1,5.156972885E0,-3.221583557E1,-2.765223694E1,4.276798614E1
3.142037093E1,4.647336006E0,-4.298970795E1,-2.347730255E1,4.920260620E1
3.142531890E1,1.303078771E0,-4.989886475E1,-1.834183693E1,5.317910961E1
3.143026687E1,-6.914659500E0,-4.652172852E1,-1.532951546E1,4.946794704E1
3.143521484E1,-1.100294876E1,-3.893118668E1,-1.199000454E1,4.219552567E1
3.144016280E1,-8.550792694E0,-3.076867867E1,-7.458262444E0,3.279410498E1
3.144511077E1,-3.311921120E0,-2.330192184E1,-1.900463104E0,2.361271147E1
3.145005874E1,7.996437550E-1,-1.806999397E1,3.680068970E0,1.845825073E1
3.145500671E1,3.631745338E0,-1.436396027E1,7.369029999E0,1.654737235E1
3.145995463E1,5.527672291E0,-1.145207882E1,7.932708740E0,1.498776628E1
3.146490260E1,6.388268471E0,-9.758466721E0,6.217952728E0,1.321743481E1
3.146985056E1,5.580777168E0,-9.942059517E0,2.725278854E0,1.172248976E1
3.147479853E1,3.866386652E0,-1.265002060E1,-1.283384562E0,1.328980974E1
3.147974650E1,2.690783978E0,-1.489438534E1,-4.813925743E0,1.588259784E1
3.148469447E1,2.590543747E0,-1.602881813E1,-6.755703926E0,1.758617250E1
3.148964244E1,2.558586597E0,-1.664434433E1,-6.928223610E0,1.820936149E1
3.149459041E1,2.737420559E0,-1.666281891E1,-5.883784294E0,1.788188813E1
3.149953838E1,2.897181034E0,-1.636390495E1,-4.896837234E0,1.732483934E1
3.150448635E1,3.178431988E0,-1.582184696E1,-4.564208984E0,1.677096523E1
3.150943431E1,3.395313740E0,-1.519909000E1,-4.584565163E0,1.623449199E1
3.151438223E1,3.300314903E0,-1.429127312E1,-4.648887157E0,1.538651090E1
3.151933020E1,2.830877304E0,-1.313785839E1,-4.331661224E0,1.412021524E1
3.152427817E1,2.039070129E0,-1.174173450E1,-3.743215322E0,1.249150900E1
3.152922614E1,1.196148753E0,-9.914485931E0,-2.774049759E0,1.036451423E1
3.153417411E1,6.014504433E-1,-7.766975403E0,-1.680057287E0,7.969331342E0
3.153912207E1,2.340456247E-1,-5.610836029E0,-9.503436089E-1,5.695560664E0
3.154407004E1,-2.335725427E-1,-3.685619354E0,-6.126197577E-1,3.743480883E0
3.154901801E1,-8.823145032E-1,-2.029492378E0,-6.926802397E-1,2.318862676E0
3.155396598E1,-1.383935690E0,-4.532680511E-1,-9.629362822E-1,1.745845412E0
3.155891395E1,-1.709434271E0,9.692993164E-1,-1.211871624E0,2.308752807E0
3.156386187E1,-1.772369862E0,2.322410583E0,-1.185450554E0,3.152804919E0
3.156880984E1,-1.528738737E0,3.577960491E0,-1.140205264E0,4.054492748E0
3.157375780E1,-9.931596518E-1,4.740996838E0,-1.170681834E0,4.983363630E0
3.157870577E1,-3.973090053E-1,5.898160458E0,-1.344635367E0,6.062523856E0
3.158365374E1,4.399657249E-2,6.891875267E0,-1.592241764E0,7.073550327E0
3.158860171E1,1.090209484E-1,7.512269974E0,-1.634579897E0,7.688818971E0
3.159354968E1,-5.513912439E-2,7.937041759E0,-1.443860412E0,8.067490632E0
3.159849765E1,-2.189836502E-1,8.343564034E0,-1.255688190E0,8.440365362E0
3.160344562E1,-5.392487049E-1,8.744178772E0,-9.642109871E-1,8.813691303E0
3.160839358E1,-9.231762886E-1,9.196390152E0,-6.210010052E-1,9.263449063E0
3.161334155E1,-1.291450739E0,9.633382797E0,-1.533883810E-1,9.720773484E0
3.161828952E1,-1.630485654E0,1.008638191E1,4.199531078E-1,1.022594466E1
3.162323749E1,-1.924282074E0,1.057931805E1,1.040461302E0,1.080311953E1
3.162818541E1,-2.139384270E0,1.110746288E1,1.761975288E0,1.144802401E1
3.163313338E1,-2.342499018E0,1.156793308E1,2.336166143E0,1.203171017E1
3.163808135E1,-2.588246346E0,1.184362316E1,2.713613033E0,1.242312861E1
3.164302931E1,-2.711610556E0,1.198967075E1,3.010401726E0,1.265573211E1
3.164797728E1,-2.746356010E0,1.188651562E1,3.111601114E0,1.259022583E1
3.165292525E1,-2.673370361E0,1.159179878E1,2.877572060E0,1.223916374E1
3.165787322E1,-2.567142963E0,1.114625072E1,2.222530127E0,1.165198560E1
3.166282119E1,-2.342278481E0,1.065762138E1,1.379237175E0,1.099879344E1
3.166776916E1,-1.994972229E0,1.023832798E1,7.564424276E-1,1.045827324E1
3.167271713E1,-1.640468359E0,9.897871017E0,2.886768579E-1,1.003704745E1
3.167766510E1,-1.368974328E0,9.621928215E0,-1.520371437E-1,9.720015873E0
3.168261301E1,-1.201355457E0,9.388973236E0,-6.333671212E-1,9.486686844E0
3.168756098E1,-1.036182165E0,9.328140259E0,-1.150776863E0,9.455800419E0
3.169250895E1,-8.775386810E-1,9.451289177E0,-1.743618727E0,9.650758908E0
3.169745692E1,-6.195933223E-1,9.731993675E0,-2.312435150E0,1.002212318E1
3.170240489E1,-2.990493178E-1,1.009834671E1,-2.722009897E0,1.046304806E1
3.170735286E1,1.742416024E-1,1.052397728E1,-2.992707729E0,1.094261200E1
3.171230082E1,7.509302497E-1,1.091535950E1,-3.243147850E0,1.141170352E1
3.171724879E1,1.222845078E0,1.116729259E1,-3.281771183E0,1.170358048E1
3.172219676E1,1.451200247E0,1.118424511E1,-2.960260391E0,1.166003698E1
3.172714473E1,1.484827042E0,1.099761868E1,-2.164120436E0,1.130644706E1
3.173209270E1,1.328968406E0,1.068672180E1,-1.117690325E0,1.082688374E1
3.173704067E1,1.011246324E0,1.036668968E1,1.297262311E-1,1.041670308E1
3.174198858E1,5.851505399E-1,1.004015923E1,1.389876366E0,1.015278064E1
3.174693655E1,1.543635130E-1,9.728796959E0,2.626340389E0,1.007824301E1
3.175188452E1,-2.240509391E-1,9.466133118E0,3.620909691E0,1.013749782E1
3.175683249E1,-2.160774469E-1,9.452899933E0,3.632914066E0,1.012926805E1
3.176178046E1,-3.494414091E-1,9.112319946E0,4.809550285E0,1.030961968E1
3.176672843E1,-2.562013268E-1,9.042356491E0,4.893839836E0,1.028491703E1
3.177167640E1,-3.506026864E-1,8.953196526E0,4.794453144E0,1.016215682E1
3.177662437E1,-5.969358683E-1,8.906801224E0,4.570685863E0,1.002888876E1
3.178157234E1,-8.776005507E-1,8.931804657E0,4.201273918E0,9.909491394E0
3.178652030E1,-1.190084457E0,8.896575928E0,3.660282135E0,9.693452923E0
3.179146827E1,-1.487782359E0,8.846630096E0,2.984226227E0,9.454203646E0
3.179641624E1,-1.767867684E0,8.719829559E0,2.273630142E0,9.183146395E0
3.180136416E1,-1.977161407E0,8.664448738E0,1.533933759E0,9.018580373E0
3.180631213E1,-2.092060089E0,8.632549286E0,8.582543135E-1,8.923800931E0
3.181126010E1,-2.083809853E0,8.616823196E0,8.950291872E-1,8.910273999E0
3.181620806E1,-2.031850815E0,8.574281693E0,-7.443273067E-2,8.812052230E0
3.182115603E1,-1.910334349E0,8.480939865E0,-2.385652065E-1,8.696702345E0
3.182610400E1,-1.703350544E0,8.434967995E0,-2.211310863E-1,8.608076853E0
3.183105197E1,-1.445064545E0,8.330937386E0,-2.010992765E-1,8.457728429E0
3.183599994E1,-1.196735620E0,8.149621964E0,-2.882226706E-1,8.242062036E0
3.184094791E1,-8.641341925E-1,7.991205215E0,-4.788140059E-1,8.052040210E0
3.184589588E1,-5.058687329E-1,7.898322105E0,-7.308394909E-1,7.948177251E0
3.185084385E1,-3.019530773E-1,7.846455097E0,-1.192962646E0,7.942366973E0
3.185579181E1,-2.234304547E-1,7.715493202E0,-1.736622572E0,7.911675833E0
3.186073973E1,-3.686998487E-1,7.364892960E0,-1.926916599E0,7.621718669E0
3.186568770E1,-6.942806244E-1,6.700204849E0,-1.390841484E0,6.878169134E0
3.187063567E1,-9.793757796E-1,5.644289970E0,5.110049248E-2,5.728856557E0
3.187558364E1,-1.043750644E0,4.120061398E0,2.251910210E0,4.809929409E0
3.188053161E1,-9.316646457E-1,2.355880737E0,4.518534184E0,5.180282254E0
3.188547957E1,-8.304536939E-1,7.367830276E-1,5.949554443E0,6.052247569E0
3.189042754E1,-5.968912840E-1,-5.687522888E-1,6.225001335E0,6.279363025E0
3.189537551E1,9.750434756E-1,-1.670599937E0,5.995112419E0,6.299443376E0
3.190032348E1,3.545198441E0,-3.047459602E0,4.897517204E0,6.770606825E0
3.190527145E1,6.281672478E0,-4.967137337E0,2.616520166E0,8.424846599E0
3.191021937E1,9.061616898E0,-7.565058708E0,-2.657284737E-1,1.180735473E1
3.191516734E1,1.156195068E1,-1.128286076E1,-4.020817757E0,1.664778141E1
3.192011530E1,1.280128384E1,-1.648532677E1,-8.243417740E0,2.244087348E1
3.192506327E1,1.237273598E1,-2.391292572E1,-1.160098648E1,2.931715367E1
3.193001124E1,1.066445351E1,-3.291754150E1,-1.424840927E1,3.742074657E1
3.193495921E1,8.303022385E0,-4.021899414E1,-1.637024307E1,4.420964294E1
3.193990718E1,3.041242123E0,-4.159223175E1,-1.845945549E1,4.560607846E1
3.194485515E1,-4.208989620E0,-3.630221176E1,-2.001452446E1,4.166710167E1
3.194980312E1,-7.698318481E0,-2.969231033E1,-1.732991982E1,3.523100227E1
3.195475108E1,-7.419246197E0,-2.454432297E1,-9.922174454E0,2.749397298E1
3.195969905E1,-5.299292088E0,-2.151985550E1,-1.590991974E0,2.221976446E1
3.196464702E1,-3.043975830E0,-1.958475876E1,4.429896832E0,2.030892785E1
3.196959494E1,-1.211633444E0,-1.791750526E1,6.881014824E0,1.923157340E1
3.197454291E1,3.732328415E-1,-1.624517441E1,6.619106293E0,1.754587024E1
3.197949088E1,1.695292592E0,-1.530940151E1,5.290875912E0,1.628634887E1
3.198443885E1,2.201723576E0,-1.579451370E1,3.666327953E0,1.636325794E1
3.198938681E1,2.147563934E0,-1.675525665E1,2.109064817E0,1.702347822E1
3.199433478E1,1.903330207E0,-1.735985184E1,9.947261810E-1,1.749218688E1
3.199928275E1,1.855485320E0,-1.726699638E1,2.631456852E-1,1.736839761E1
3.200423072E1,2.165428162E0,-1.661444473E1,-3.969070911E-1,1.675966551E1
3.200917869E1,2.846021175E0,-1.589684772E1,-1.097955942E0,1.618688084E1
3.201412666E1,3.527685881E0,-1.524722290E1,-1.851469278E0,1.575913425E1
3.201907463E1,4.139484406E0,-1.491561985E1,-2.449873686E0,1.567204287E1
3.202402254E1,5.373499870E0,-1.401071072E1,-2.202914476E0,1.516665249E1
3.202897051E1,6.459062099E0,-1.224748993E1,-3.342135906E0,1.424395890E1
3.203391848E1,6.967880726E0,-1.041690922E1,-4.398210049E0,1.328185270E1
3.203886645E1,7.022120476E0,-8.739150047E0,-4.579156399E0,1.210997906E1
3.204381442E1,6.545228958E0,-7.087180138E0,-4.269014359E0,1.054953212E1
3.204876239E1,5.652457714E0,-5.355538368E0,-3.528964758E0,8.549015247E0
3.205371036E1,4.619134903E0,-3.642711639E0,-2.521591425E0,6.400326449E0
3.205865832E1,3.929000378E0,-1.932319641E0,-1.525581002E0,4.636625989E0
3.206360629E1,3.120045662E0,-3.535709381E-1,-8.792948723E-1,3.260806160E0
3.206855426E1,1.773107529E0,9.668703079E-1,-4.721404314E-1,2.074045585E0
3.207350223E1,5.783045292E-2,2.127392769E0,-2.632418871E-1,2.144397502E0
3.207845020E1,-1.433248758E0,3.094958782E0,-2.846072912E-1,3.422568214E0
3.208339817E1,-2.563713551E0,3.980159760E0,3.514122963E-2,4.734504598E0
3.208834609E1,-3.214036465E0,4.941292763E0,3.909842968E-1,5.907560688E0
3.209329405E1,-3.693171024E0,5.978631020E0,7.096307278E-1,7.063081258E0
3.209824202E1,-4.041216850E0,6.939392567E0,1.030544162E0,8.096210477E0
3.210318999E1,-4.174020290E0,7.847822189E0,1.075621843E0,8.953642882E0
3.210813796E1,-4.166594028E0,8.591865540E0,9.527797103E-1,9.596272632E0
3.211308593E1,-3.917839050E0,9.174279213E0,6.694197655E-1,9.998249083E0
3.211803390E1,-3.450926304E0,9.683848381E0,1.475405693E-1,1.028141916E1
3.212298187E1,-3.004931450E0,1.015661049E1,-3.660286069E-1,1.059812845E1
3.212792984E1,-2.569231510E0,1.067860413E1,-7.683427334E-1,1.101017199E1
3.213287780E1,-2.257240772E0,1.137412167E1,-9.431924224E-1,1.163423360E1
3.213782577E1,-2.142081738E0,1.207790661E1,-9.394558072E-1,1.230231358E1
3.214277374E1,-2.133625507E0,1.248151875E1,-8.923783302E-1,1.269397523E1
3.214772166E1,-2.294264793E0,1.253035927E1,-8.383589983E-1,1.276622106E1
3.215266963E1,-2.339383125E0,1.225602913E1,-1.000761390E0,1.251736741E1
3.215761760E1,-2.308828354E0,1.179765511E1,-1.378451109E0,1.210022652E1
3.216256556E1,-2.316720486E0,1.119145679E1,-1.876064420E0,1.158168885E1
3.216751353E1,-2.230899811E0,1.060021496E1,-2.286821842E0,1.107117994E1
3.217246150E1,-2.063441515E0,1.005021095E1,-2.495880127E0,1.055906950E1
3.217740947E1,-1.900310516E0,9.562872887E0,-2.617116928E0,1.009499970E1
3.218235744E1,-1.755825758E0,9.097390175E0,-2.773455620E0,9.671478075E0
3.218730541E1,-1.634455323E0,8.684784889E0,-2.939960003E0,9.313447138E0
3.219225338E1,-1.569792747E0,8.468396187E0,-3.127957821E0,9.163083726E0
3.219720134E1,-1.583586454E0,8.402467728E0,-3.267701149E0,9.153528324E0
3.220214931E1,-1.521214008E0,8.551186562E0,-3.614174366E0,9.407398153E0
3.220709723E1,-1.312058806E0,8.782549858E0,-4.388626099E0,9.905287444E0
3.221204520E1,-1.088741899E0,9.050831795E0,-5.353693008E0,1.057189406E1
3.221699317E1,-7.667620778E-1,9.358344078E0,-6.445034504E0,1.138881020E1
3.222194114E1,-4.600808322E-1,9.674051285E0,-7.277115822E0,1.211426256E1
3.222688911E1,-2.723275423E-1,9.986166954E0,-7.417059422E0,1.244228529E1
3.223183707E1,-1.711934209E-1,1.020649052E1,-6.932993889E0,1.233969854E1
3.223678504E1,-1.269733906E-2,1.047875595E1,-5.875004768E0,1.201333295E1
3.224173301E1,9.311562777E-2,1.078875351E1,-4.307732582E0,1.161733329E1
3.224668098E1,1.816281080E-1,1.103383923E1,-2.463208675E0,1.130690027E1
3.225162895E1,2.407042980E-1,1.120241261E1,-4.892903566E-1,1.121567616E1
3.225657692E1,3.122863173E-1,1.121830940E1,1.482967734E0,1.132021121E1
3.226152489E1,4.718280435E-1,1.105341911E1,3.656724215E0,1.165213833E1
3.226647286E1,3.996772766E-1,1.053141880E1,5.882153511E0,1.206939327E1
3.227142082E1,-1.325833201E-1,9.772476196E0,7.623582363E0,1.239507472E1
3.227636874E1,-4.892649055E-1,8.941682816E0,8.662837029E0,1.245944690E1
3.228131671E1,-4.206066132E-1,8.337594032E0,9.153874397E0,1.238893864E1
3.228626468E1,-1.483075023E-1,7.990322113E0,8.824079514E0,1.190510906E1
3.229121265E1,-1.265048981E-1,7.932589531E0,7.990841866E0,1.126035230E1
3.229616062E1,-4.340971112E-1,8.235549927E0,7.253920555E0,1.098326392E1
3.230110858E1,-7.690674067E-1,8.681062698E0,6.570986271E0,1.091467704E1
3.230605655E1,-1.042779207E0,9.056268692E0,5.962681770E0,1.089297778E1
3.231100452E1,-1.314072490E0,9.265645027E0,5.283249855E0,1.074670616E1
3.231595249E1,-1.546633720E0,9.352435112E0,4.427745819E0,1.046255473E1
3.232090046E1,-1.745104790E0,9.383596420E0,3.351891994E0,1.011595040E1
3.232584843E1,-1.883343935E0,9.416460037E0,2.073307753E0,9.824220531E0
3.233079640E1,-1.972954512E0,9.467657089E0,6.837105751E-1,9.695181299E0
3.233574437E1,-2.076333523E0,9.537141800E0,-6.830747128E-1,9.784417493E0
3.234069228E1,-2.228287220E0,9.613303185E0,-1.763841271E0,1.002456972E1
3.234564025E1,-2.330698729E0,9.679903030E0,-2.346905708E0,1.022940104E1
3.235058822E1,-2.277796268E0,9.618145943E0,-2.446504116E0,1.018245892E1
3.235553619E1,-2.010244131E0,9.488492012E0,-2.168831587E0,9.938631323E0
3.236048416E1,-1.507461071E0,9.291509628E0,-1.481068730E0,9.528806569E0
3.236543213E1,-7.830332518E-1,8.936341286E0,-5.771265030E-1,8.989127413E0
3.237038010E1,6.958830357E-2,8.506196976E0,5.459402800E-1,8.523982655E0
3.237532806E1,7.230053544E-1,7.839594841E0,1.500427604E0,8.014565928E0
3.238027603E1,1.203984261E0,6.964106083E0,1.990314245E0,7.342322686E0
3.238522400E1,1.729014874E0,5.782978535E0,1.954067111E0,6.344344839E0
3.239017197E1,2.128597260E0,4.240787029E0,1.391535997E0,4.944853219E0
3.239511994E1,2.002611399E0,2.196413040E0,5.752174854E-1,3.027467227E0
3.240006786E1,1.725950480E0,-1.780052185E-1,-6.850693226E-1,1.865451927E0
3.240501582E1,2.102692604E0,-2.723026276E0,-3.281680107E0,4.754536004E0
3.240996379E1,3.113025188E0,-5.666333199E0,-7.107703209E0,9.608210169E0
3.241491176E1,4.737008095E0,-9.323431015E0,-1.045145798E1,1.478507983E1
3.241985973E1,6.903162479E0,-1.395364189E1,-1.100584984E1,1.906532205E1
3.242480770E1,8.877067566E0,-1.984004974E1,-8.759121895E0,2.343399494E1
3.242975567E1,9.696250916E0,-2.738566017E1,-6.739116669E0,2.982293343E1
3.243470364E1,8.154771805E0,-3.510775757E1,-6.277771950E0,3.658504292E1
3.243965161E1,2.550301790E0,-3.936403275E1,-6.337324142E0,3.995238154E1
3.244459957E1,-5.535357475E0,-3.666265106E1,-7.729523182E0,3.787526493E1
3.244954749E1,-9.741258621E0,-2.863519478E1,-9.354629517E0,3.166031574E1
3.245449546E1,-7.253291130E0,-1.992826843E1,-7.745654106E0,2.257745053E1
3.245944343E1,-1.840194225E0,-1.418690968E1,-4.766789436E0,1.507902525E1
3.246439140E1,-1.811299443E0,-1.418503189E1,-4.705144882E0,1.505437889E1
3.246933937E1,8.263010025E0,-1.034177399E1,-1.697992563E0,1.334589085E1
3.247428734E1,1.108979321E1,-9.517314911E0,-1.553735495E0,1.469615223E1
3.247923530E1,1.135593128E1,-9.776237488E0,-1.175093174E0,1.503039716E1
3.248418327E1,1.011794090E1,-1.160156536E1,-7.654016018E-1,1.541281566E1
3.248913124E1,8.862229347E0,-1.458248901E1,-9.996480942E-1,1.709348973E1
3.249407921E1,7.632955551E0,-1.739559746E1,-2.176107407E0,1.912078097E1
3.249902718E1,5.694026470E0,-1.956303406E1,-3.536440611E0,2.067947415E1
3.250397515E1,3.223499298E0,-2.087670898E1,-4.671943665E0,2.163457842E1
3.250892306E1,9.740096331E-1,-2.151118851E1,-5.030916214E0,2.211311927E1
3.251387103E1,-5.450615287E-1,-2.150745583E1,-4.182193756E0,2.191708221E1
3.251881900E1,-1.238696694E0,-2.104151535E1,-2.809977531E0,2.126442361E1
3.252376697E1,-1.424202561E0,-1.969748688E1,-1.822560310E0,1.983282805E1
3.252871494E1,-1.113457084E0,-1.862078476E1,-1.787456274E0,1.873948803E1
3.253366291E1,-6.648739576E-1,-1.757335281E1,-2.155328274E0,1.771751186E1
3.253861088E1,-1.625403166E-1,-1.599341679E1,-2.741831303E0,1.622755184E1
3.254355884E1,1.031773090E-1,-1.445613670E1,-3.301684856E0,1.482874428E1
3.254850681E1,2.689433098E-2,-1.308138943E1,-3.710029364E0,1.359734498E1
3.255345478E1,-2.483037114E-1,-1.183353996E1,-3.975801229E0,1.248604494E1
3.255840275E1,-4.790766239E-1,-1.057887077E1,-3.859494448E0,1.127110104E1
3.256335072E1,-6.770883799E-1,-9.324724197E0,-3.631280184E0,1.002971215E1
3.256829869E1,-8.472799063E-1,-7.975672722E0,-3.398244381E0,8.710757916E0
3.257324661E1,-9.491004348E-1,-6.653666496E0,-2.766855717E0,7.268257015E0
3.257819457E1,-9.435970187E-1,-5.308650970E0,-1.970894694E0,5.740781859E0
3.258314254E1,-7.921625376E-1,-4.003029823E0,-1.463689566E0,4.335222762E0
3.258809051E1,-5.702916384E-1,-2.700892448E0,-1.146056771E0,2.988895899E0
3.259303848E1,-2.953198552E-1,-1.318807602E0,-8.821984529E-1,1.613921131E0
3.259798645E1,1.253865957E-1,1.238403320E-1,-7.924344540E-1,8.117946723E-1
3.260293442E1,7.692484260E-1,1.559890747E0,-8.439774513E-1,1.933209824E0
3.260788239E1,1.560533524E0,3.106376648E0,-1.055697441E0,3.633089298E0
3.261283036E1,2.283334732E0,4.552787304E0,-1.532541275E0,5.318850674E0
3.261777832E1,2.915941238E0,5.839519501E0,-2.327556372E0,6.929662327E0
3.262272629E1,3.155864239E0,6.972010612E0,-3.298273087E0,8.333487651E0
3.262767426E1,2.710766792E0,7.886418819E0,-3.711193323E0,9.127804461E0
3.263262218E1,1.836793065E0,8.535685539E0,-3.398220778E0,9.369078975E0
3.263757015E1,6.961244941E-1,8.882306099E0,-2.845491409E0,9.352901812E0
3.264251812E1,-4.351253510E-1,9.144528389E0,-2.086465359E0,9.389625723E0
3.264746609E1,-1.230132699E0,9.554535866E0,-1.177640796E0,9.705113081E0
3.265241405E1,-1.625448465E0,1.003570461E1,-2.657563984E-1,1.016995950E1
3.265736202E1,-1.849393249E0,1.051381779E1,5.088151097E-1,1.068735293E1
3.266228978E1,-1.823762417E0,1.050347233E1,4.756007791E-1,1.067123406E1
3.266725801E1,-2.151703835E0,1.133473873E1,1.286120296E0,1.160862769E1
3.267220593E1,-2.258019447E0,1.163868523E1,1.443548203E0,1.194326074E1
3.267715390E1,-2.232577324E0,1.182955170E1,1.349807978E0,1.211382171E1
3.268210187E1,-2.171589375E0,1.180698299E1,9.429557323E-1,1.204200205E1
3.268704984E1,-2.182826042E0,1.168841553E1,4.200825691E-1,1.189790975E1
3.269199780E1,-2.208820581E0,1.147637272E1,-1.046483964E-1,1.168747066E1
3.269694572E1,-2.276198387E0,1.127619362E1,-6.578509808E-1,1.152242985E1
3.270189369E1,-2.327841043E0,1.105681133E1,-1.123707652E0,1.135493900E1
3.270684166E1,-2.356728077E0,1.078243065E1,-1.331141710E0,1.111696524E1
3.271178963E1,-2.417803049E0,1.046034336E1,-1.408543468E0,1.082813694E1
3.271673760E1,-2.576912880E0,9.980720520E0,-1.686382413E0,1.044505374E1
3.272168556E1,-2.670810938E0,9.532691956E0,-1.970571995E0,1.009398836E1
3.272663353E1,-2.679227114E0,9.137784958E0,-2.172004461E0,9.767035131E0
3.273158150E1,-2.465824127E0,8.858048439E0,-2.404350042E0,9.504010201E0
3.273652947E1,-2.101807594E0,8.724384308E0,-2.681446314E0,9.366036037E0
3.274147744E1,-1.571303964E0,8.793873787E0,-2.987872362E0,9.419585637E0
3.274642541E1,-9.740054011E-1,8.970604897E0,-3.149997950E0,9.557349309E0
3.275137338E1,-3.804658055E-1,9.223269463E0,-3.221292973E0,9.777023178E0
3.275632134E1,2.743638754E-1,9.563745499E0,-3.288790464E0,1.011714615E1
3.276126931E1,1.108043194E0,1.001093388E1,-3.413432837E0,1.063475813E1
3.276621723E1,1.996299982E0,1.050500488E1,-3.314880848E0,1.119503355E1
3.277116520E1,2.604012251E0,1.096713829E1,-2.487366676E0,1.154322291E1
3.277611317E1,2.912754059E0,1.131383991E1,-1.205638409E0,1.174481476E1
3.278106114E1,3.042989254E0,1.145459557E1,-5.057919025E-2,1.185200833E1
3.278600911E1,2.886346102E0,1.136348248E1,8.692183495E-1,1.175649898E1
3.279095707E1,2.310508251E0,1.095487499E1,1.642333746E0,1.131569682E1
3.279590504E1,1.547349453E0,1.042528915E1,2.336101532E0,1.079529132E1
3.280085301E1,7.759153247E-1,9.935030937E0,2.884344578E0,1.037431096E1
3.280580098E1,2.232957482E-1,9.543745041E0,3.205138922E0,1.007004697E1
3.281074895E1,-1.075541973E-1,9.332329750E0,3.246379375E0,9.881443494E0
3.281569692E1,-4.195224643E-1,9.188146591E0,3.026510477E0,9.682861279E0
3.282064489E1,-7.668154240E-1,9.103733063E0,2.740611076E0,9.538181726E0
3.282559286E1,-1.069738030E0,9.098166466E0,2.384445906E0,9.466073884E0
3.283054082E1,-1.310631514E0,9.085137367E0,1.993808031E0,9.393228753E0
3.283548874E1,-1.613606572E0,9.023948669E0,1.466814160E0,9.283691051E0
3.284043671E1,-1.992217302E0,8.847793579E0,7.909494042E-1,9.103734506E0
3.284538468E1,-2.447587013E0,8.705161095E0,1.261653900E-1,9.043584996E0
3.285033265E1,-2.907406330E0,8.639156342E0,-3.685464263E-1,9.122711238E0
3.285528062E1,-3.215890646E0,8.664028168E0,-6.885613799E-1,9.267224693E0
3.286022858E1,-3.369072437E0,8.762994766E0,-8.501676917E-1,9.426744479E0
3.286517655E1,-3.343103409E0,8.895294189E0,-9.226269722E-1,9.547451998E0
3.287012452E1,-3.246921062E0,9.008275032E0,-8.951936364E-1,9.617322241E0
3.287507249E1,-3.092033625E0,9.068459511E0,-7.719701529E-1,9.612157289E0
3.288002046E1,-2.855767965E0,9.123704910E0,-6.996620893E-1,9.585767001E0
3.288496843E1,-2.557506561E0,9.150004387E0,-6.748818159E-1,9.524646217E0
3.288991640E1,-2.164882660E0,9.214195251E0,-6.085503101E-1,9.484642563E0
3.289486437E1,-1.752283812E0,9.311386108E0,-6.079452038E-1,9.494314466E0
3.289981234E1,-1.299292803E0,9.386450768E0,-6.299893856E-1,9.496868243E0
3.290476030E1,-8.423329592E-1,9.336562157E0,-6.556400061E-1,9.397381632E0
3.290970822E1,-4.326028228E-1,9.099666595E0,-6.828649044E-1,9.135501181E0
3.291465619E1,-1.182551384E-1,8.678438187E0,-7.840892076E-1,8.714589464E0
3.291960416E1,1.294064522E-2,8.001299858E0,-1.077977777E0,8.073599133E0
3.292455213E1,1.220955849E-1,7.056606293E0,-1.506623149E0,7.216682965E0
3.292950010E1,3.130765557E-1,5.748952866E0,-1.590648770E0,5.973159925E0
3.293444806E1,9.002054930E-1,4.102261543E0,-1.118112087E0,4.346158573E0
3.293939603E1,2.024819374E0,2.087655067E0,-4.316231012E-1,2.940152323E0
3.294434400E1,3.304242373E0,-9.434413910E-2,4.690091610E-1,3.338695564E0
3.294929197E1,4.723264694E0,-2.329579353E0,1.322093248E0,5.429926325E0
3.295423994E1,6.356013298E0,-4.424671173E0,1.808356524E0,7.952784000E0
3.295918791E1,7.901717663E0,-6.480039597E0,1.912055969E0,1.039634615E1
3.296413588E1,9.172567368E0,-9.198659897E0,1.430531383E0,1.306896155E1
3.296908379E1,1.042994499E1,-1.310123158E1,-4.713449478E-1,1.675255764E1
3.297403176E1,1.113992786E1,-1.880408859E1,-5.013234138E0,2.242374316E1
