0.44024275,1.033050393,-0.389127524,-2.879591741,3.083936112,jumping
0.45030575,1.248086134,-0.490566483,-2.26139662,2.629123266,jumping
0.46036975,1.344752011,-0.864851142,-1.039750133,1.907198419,jumping
0.47043375,1.719252725,-1.15971541,-0.040309535,2.07422145,jumping
0.48049675,2.043106611,-1.422475248,0.675825863,2.579624208,jumping
0.49056075,2.083895618,-1.451798012,0.508047026,2.590067604,jumping
0.50062475,1.787762212,-1.107881305,-0.443315426,2.149423941,jumping
0.51068775,0.746564893,-0.750059482,-0.899504666,1.388904968,jumping
0.52075175,-0.22320781,-0.680240218,-1.143789641,1.349371418,jumping
0.53081475,-0.550920273,-0.580232658,-1.830456827,1.997687483,jumping
0.54087875,-0.815151563,-0.253893266,-2.430180008,2.575792836,jumping
0.55094275,-0.878228987,0.307287701,-2.917239624,3.062025295,jumping
0.56100575,-0.68942941,0.771051863,-3.171984683,3.336363397,jumping
0.57106975,-0.53790174,1.034199371,-3.043875112,3.259460434,jumping
0.58113375,-0.178857556,1.074413451,-2.585772663,2.805810855,jumping
0.59119675,1.819414652,-0.016072388,-0.072365726,1.82092416,jumping
0.60126075,1.714006019,-1.37899009,-1.198232481,2.505033209,jumping
0.61132475,-7.687488785,-1.170029387,-1.565723553,7.932083133,jumping
0.62138775,-3.465226934,-2.486578158,0.113751733,4.266592093,jumping
0.63145175,-0.43786699,-1.874530799,1.033912858,2.185078721,jumping
0.64151475,-0.830630897,-0.607250229,0.502185777,1.14494152,jumping
0.65157875,1.015811048,-0.529573843,0.382737687,1.207811524,jumping
0.66164275,0.191958535,-0.185468126,0.505947876,0.572039997,jumping
0.67170575,-0.254161215,0.676454731,1.101826513,1.317653442,jumping
0.68176975,-0.813679965,-0.589366886,3.645267674,3.781190927,jumping
0.69183375,0.19952147,-2.719040648,5.840106608,6.445140499,jumping
0.70189675,1.417981225,-2.412685432,8.140783069,8.608372129,jumping
0.71196075,1.04724524,-1.567047363,9.777387155,9.957392209,jumping
0.72202475,0.152058305,-0.966156785,9.28083517,9.332228143,jumping
0.73208775,-0.252220232,-0.382757567,8.73121444,8.743238759,jumping
0.74215175,-0.539964199,0.022986867,8.320769137,8.338302511,jumping
0.75221475,-0.438709281,0.244266264,8.222496738,8.2378143,jumping
0.76227875,0.673695064,0.484034412,9.084107353,9.121905544,jumping
0.77234275,3.49644171,0.087288697,9.95112138,10.54786901,jumping
0.78240575,4.826019612,-0.584255542,9.550850233,10.71683535,jumping
0.79246975,-1.166687776,0.883783403,10.93753731,11.03503311,jumping
0.80253375,-4.0298332,1.150763031,9.667493414,10.53680407,jumping
0.81259675,1.255207166,-1.371530505,6.872184609,7.119238882,jumping
0.82266075,-0.150909546,-0.36987235,4.042072592,4.061764405,jumping
0.83272375,0.106642725,0.339586405,0.569536931,0.671612919,jumping
0.84278775,0.042976158,0.788173095,-3.147699443,3.245161869,jumping
0.85285175,-0.36556573,0.890252616,-6.729713691,6.798178756,jumping
0.86291475,-0.641278466,-0.041910211,-8.9497857,8.972828908,jumping
0.87297875,-0.955173082,-1.499918111,-9.09657771,9.268755903,jumping
0.88304275,-0.468573935,-2.043303955,-8.612615365,8.86407333,jumping
0.89310575,-0.451344384,-2.151154678,-8.434957657,8.716632887,jumping
0.90316975,-0.834014242,-2.344136037,-7.848656175,8.233587144,jumping
0.91323375,-1.550281349,-1.789799967,-7.781305606,8.133601485,jumping
0.92329675,-1.652809644,-0.036544367,-7.763936452,7.937998768,jumping
0.93336075,-1.142540237,2.089506899,-7.801818223,8.157193443,jumping
0.94342375,-0.817750797,1.582504185,-6.81193373,7.040985513,jumping
0.95348775,-1.675409279,1.064491311,-5.27287231,5.634121085,jumping
0.96355175,-1.252690086,1.009600281,-5.05836428,5.308066915,jumping
0.97361475,-0.373890265,1.000812062,-4.503984502,4.628962638,jumping
0.98367875,0.343357859,1.35622878,-3.433257574,3.707358722,jumping
0.99374275,0.436667434,0.855480394,-3.044884926,3.19278082,jumping
1.00380575,-0.750135788,0.763268488,-3.034007936,3.21721722,jumping
1.01386975,-1.092994587,0.962845945,-3.654294021,3.933900643,jumping
1.02393275,-0.926725501,1.021739978,-4.374749342,4.587069276,jumping
1.03399675,-0.811552894,1.08693307,-5.211222192,5.38487496,jumping
1.04406075,-0.264235383,0.905763818,-5.254571695,5.338609569,jumping
1.05412375,-0.09994675,0.950577756,-4.695119457,4.791422976,jumping
1.06418775,0.37568039,1.045116854,-4.495204908,4.630364149,jumping
1.07425175,0.145352426,1.101639987,-4.44696304,4.583690463,jumping
1.08431475,-0.473040623,0.538471697,-4.793210592,4.846502552,jumping
1.09437875,-0.776408789,0.186824826,-3.272714083,3.36873442,jumping
1.10444275,-0.610044541,0.285409613,-1.883248998,2.000059943,jumping
1.11450575,0.221154414,-0.493895303,-0.219844199,0.584100434,jumping
1.12456975,0.901804229,-1.187442761,1.377377136,2.029886438,jumping
1.13463275,1.741682791,-0.957665458,4.140229216,4.592611461,jumping
1.14469675,2.034471443,0.009521606,7.93701462,8.193617381,jumping
1.15476075,3.086558324,-0.129310005,15.23507007,15.54512539,jumping
1.16482375,2.096679532,-0.713049822,15.28340199,15.44302047,jumping
1.17488775,-0.106028914,1.034403732,12.84550716,12.88752449,jumping
1.18495175,-2.562734633,2.818266436,11.34297739,11.96550754,jumping
1.19501475,-4.86925831,4.593260083,10.05527199,12.0795782,jumping
1.20507875,-5.132135677,5.030307001,10.97169089,13.11567025,jumping
1.21514175,-5.023532417,4.850848936,11.60127931,13.5409119,jumping
1.22520575,-5.296767542,5.123599911,11.69114985,13.81991343,jumping
1.235269875,-5.00288239,5.353734625,11.84591629,13.92899994,jumping
1.245332875,-4.543007942,4.919817429,11.20044449,13.04965446,jumping
1.255396875,-4.454243993,4.057644604,9.086948515,10.90309142,jumping
1.265460875,-3.871282439,2.50188149,6.80848855,8.222028646,jumping
1.275523875,-3.320016595,0.990040322,4.260157948,5.491050517,jumping
1.285587875,-2.404872967,-0.319660848,1.526220934,2.866172951,jumping
1.295651875,-0.94424661,-1.431831086,-0.686799332,1.847548441,jumping
1.305714875,0.515459395,-2.408909592,-2.18281355,3.291385545,jumping
1.315778875,1.496073567,-3.276624408,-3.004624507,4.690657956,jumping
1.325841875,1.432515795,-3.92747769,-3.467975417,5.431761777,jumping
1.335905875,0.924215803,-4.085494015,-4.350542454,6.039259544,jumping
1.345969875,0.82407785,-3.737013119,-5.383703359,6.605197439,jumping
1.356032875,0.861157456,-3.228012411,-6.600052854,7.397455912,jumping
1.366096875,1.20505874,-2.552480371,-8.037131816,8.51838074,jumping
1.376160875,1.727808664,-1.785907475,-9.273402189,9.600561257,jumping
1.386223875,2.021661217,-1.13158504,-10.17260923,10.43310008,jumping
1.396287875,2.062090913,-0.697935647,-11.31698886,11.52447699,jumping
1.406351875,2.051290228,-0.37913931,-12.35628115,12.53113012,jumping
1.416414875,1.886813461,-0.443261923,-12.98719338,13.13102198,jumping
1.426478875,1.828015614,-0.783956668,-13.21398934,13.36284937,jumping
1.436541875,1.532364311,-1.028388116,-13.17045799,13.29912351,jumping
1.446605875,0.72920641,-1.621727308,-11.28985076,11.42901884,jumping
1.456669875,0.769927151,-2.288554013,-9.574060755,9.873849636,jumping
1.466732875,1.091600318,-2.450911896,-8.460343344,8.875582791,jumping
1.476796875,1.868020071,-1.82693271,-7.27805505,7.732869288,jumping
1.486860875,3.051205766,-1.083047303,-6.648691163,7.395129632,jumping
1.496923875,4.33458014,0.033008702,-7.075953643,8.298119939,jumping
1.506987875,3.369532864,0.225309591,-7.988029822,8.672550754,jumping
1.517051875,1.970445601,-0.362967958,-8.922746421,9.144933313,jumping
1.527114875,1.032157451,-0.815143377,-9.807688596,9.895481965,jumping
1.537178875,0.329973034,-0.652398116,-11.11675213,11.14076673,jumping
1.547241875,0.048707635,-0.264902843,-11.82696429,11.83003087,jumping
1.557305875,-1.188669506,0.004961362,-10.79094995,10.85622221,jumping
1.567369875,-1.59220764,-0.007541154,-7.504998354,7.672038994,jumping
1.577432875,0.656381093,-0.227782379,-1.471693309,1.627452656,jumping
1.587496875,3.252604339,0.748441265,4.453242949,5.565156968,jumping
1.597560875,2.862689195,1.594340996,10.38185301,10.88667923,jumping
1.607623875,0.026461392,0.804737087,16.33876945,16.35859679,jumping
1.617687875,-3.367410617,-1.544042078,21.14705182,21.46907825,jumping
1.627751875,-5.261866681,-2.358446367,23.81846456,24.50650453,jumping
1.637814875,-5.362813597,-0.479822224,23.47214099,24.08176492,jumping
1.647878875,-5.264628906,1.245291165,21.89611523,22.55453236,jumping
1.657941875,-5.654946923,2.3572319,20.02622478,20.94241261,jumping
1.668005875,-5.939389991,2.613789012,18.42205754,19.53152453,jumping
1.678069875,-5.15976494,2.072654639,16.17148762,17.10076266,jumping
1.688132875,-3.637549057,2.45821156,15.07270693,15.69907836,jumping
1.698196875,-1.194528343,2.868775561,14.38287581,14.71475069,jumping
1.708260875,1.151621987,2.556381049,13.86546739,14.14611266,jumping
1.718323875,2.964722523,2.522314585,12.54200509,13.1321568,jumping
1.728387875,4.465161329,2.129443674,11.28699849,12.32349508,jumping
1.738451875,5.334831161,1.763446566,9.169403027,10.75398155,jumping
1.748514875,4.661662566,1.513748823,5.449275205,7.329197339,jumping
1.758578875,1.710753505,0.028423315,1.020428594,1.99217468,jumping
1.768641875,-1.408350276,-1.787048852,-2.797359424,3.605858267,jumping
1.778705875,-2.929596837,-2.93967656,-5.144784958,6.610071722,jumping
1.788769875,-2.346819617,-2.923186242,-6.393293554,7.411260526,jumping
1.798832875,-0.656558337,-2.161291704,-7.317831904,7.658519077,jumping
1.808896875,1.046035525,-1.50855708,-8.842244879,9.030793392,jumping
1.818960875,1.780610921,-1.351865734,-10.33499577,10.57403677,jumping
1.829023875,1.753858302,-1.308169491,-11.73172485,11.93401417,jumping
1.839087875,1.489446917,-1.420861124,-12.42690733,12.59624247,jumping
1.849151875,0.945684148,-1.610519657,-12.78064166,12.91638081,jumping
1.859214875,0.3416159,-1.8295049,-13.07973025,13.21147732,jumping
1.869278875,-0.432967206,-2.135695225,-13.00492097,13.18622858,jumping
1.879341875,-1.513838724,-2.571176843,-12.74682487,13.09137893,jumping
1.889405875,-2.685822616,-3.074178892,-12.26379574,12.92535899,jumping
1.899469875,-2.830369295,-3.524820879,-11.57031246,12.42205631,jumping
1.909532875,-2.266611898,-3.709709545,-10.84227915,11.6813737,jumping
1.919596875,-1.531858673,-3.527632512,-10.25461526,10.95207361,jumping
1.929660875,-0.48033656,-2.872166069,-10.07673594,10.48907376,jumping
1.939723875,0.232194688,-1.947620703,-9.917180632,10.10928348,jumping
1.949787875,0.391389081,-1.370217805,-9.974445924,10.07572597,jumping
1.959850875,-0.609909104,-1.662380367,-10.1963957,10.34900879,jumping
1.969914875,-1.928187481,-2.448112542,-9.341283685,9.847372384,jumping
1.979978875,-2.661878852,-3.510424741,-7.182415652,8.425899091,jumping
1.990041875,-3.181603938,-4.09105501,-4.364043674,6.775264711,jumping
2.000105875,-2.739087534,-3.645912914,-1.986530707,4.974091449,jumping
2.010169875,-1.189845674,-2.994712892,-0.584832078,3.275067418,jumping
2.020232875,1.178400334,-2.305515324,0.604610285,2.658868529,jumping
2.030296875,0.726693862,-0.508137074,1.931483265,2.125303474,jumping
2.040360875,-0.351999897,0.168947987,3.381591577,3.404057717,jumping
2.050423875,-0.164927588,-0.819509201,4.252092884,4.333484779,jumping
2.060487875,-1.170678209,-0.009405246,5.265734614,5.394305975,jumping
2.070551875,-2.000112473,2.678711817,6.70543956,7.492587444,jumping
2.080614875,-1.513693567,5.453340189,8.436603064,10.15905796,jumping
2.090678875,-0.481389863,7.530486367,11.10343685,13.42483784,jumping
2.100741875,0.220697161,8.438946628,15.11990565,17.31693028,jumping
2.110805875,0.541534177,8.278855126,19.35092517,21.05447711,jumping
2.120869875,1.088691986,7.361429329,22.31259369,23.52079355,jumping
2.130932875,0.592141938,5.752073852,20.79941146,21.58824919,jumping
2.140996875,0.737114769,5.905862641,18.9302297,19.84379369,jumping
2.151060875,1.563239948,7.061009914,18.09659684,19.48816044,jumping
2.161123875,2.90543468,7.433080525,16.87625136,18.66815729,jumping
2.171187875,3.459058998,7.745680275,13.94044507,16.31859862,jumping
2.181251875,3.373924123,7.31076379,10.49946859,13.23138208,jumping
2.191314875,3.149645688,5.979030604,7.464404059,10.06908153,jumping
2.201378875,2.689886723,4.137898516,4.553929079,6.715352915,jumping
2.211441875,1.339084598,2.181528332,1.724937973,3.086685024,jumping
2.221505875,-0.005665769,-0.006964326,-0.638503085,0.638566201,jumping
2.231569875,-0.901179016,-1.890016273,-2.262014086,3.08236806,jumping
2.241633,-1.444306413,-2.93364808,-3.296024593,4.642853668,jumping
2.251697,-1.896809714,-3.272296007,-4.27721603,5.709674703,jumping
2.261761,-2.200503863,-2.831829052,-5.473347023,6.5436229,jumping
2.271824,-2.282124123,-2.263662709,-6.333426837,7.102433024,jumping
2.281888,-1.932280094,-2.271316422,-6.873753417,7.492734527,jumping
2.291951,-1.385895652,-2.594631194,-7.457327759,8.016517641,jumping
2.302015,-1.290621412,-2.776662911,-8.147593905,8.703955825,jumping
2.312079,-1.071812244,-2.703331226,-9.070483341,9.525253237,jumping
2.322142,-0.763655574,-2.686258233,-9.78274145,10.17355314,jumping
2.332206,-0.679478619,-2.717512478,-10.33473498,10.7076287,jumping
2.34227,-0.386682438,-2.668639403,-10.92863667,11.25638748,jumping
2.352333,0.030622819,-2.745310141,-11.13060301,11.46420468,jumping
2.362397,0.396578229,-3.014897773,-10.93453885,11.34949439,jumping
2.372461,0.812040991,-3.328236904,-10.66261058,11.19945694,jumping
2.382524,0.958881094,-3.571258296,-10.19046663,10.84061571,jumping
2.392588,0.838312092,-3.715319656,-9.59843195,10.32648358,jumping
2.402652,0.966086106,-3.799788533,-9.153958191,9.958246122,jumping
2.412715,1.410265093,-3.722191596,-8.870137852,9.722289001,jumping
2.422779,1.615550748,-3.492678149,-8.53406387,9.361573105,jumping
2.432842,1.521701475,-3.270484247,-8.104132136,8.870659517,jumping
2.442906,1.428489402,-3.126609705,-8.078257622,8.779209328,jumping
2.45297,1.504683153,-3.011132458,-8.272794487,8.931411909,jumping
2.463033,1.520693853,-2.70407353,-8.455932789,9.007070711,jumping
2.473097,1.14945362,-2.256540508,-8.850225744,9.205417666,jumping
2.483161,0.884482292,-1.895910559,-9.118873728,9.355781306,jumping
2.493224,1.523224674,-1.835283118,-7.987168527,8.335666657,jumping
2.503288,2.258942398,-1.868015247,-5.78936447,6.489148071,jumping
2.513351,3.10719578,-1.681415977,-2.759600444,4.482992294,jumping
2.523415,3.79447283,-1.225700946,0.492208089,4.017789898,jumping
2.533479,4.038832942,-0.579089527,4.167093664,5.831996726,jumping
2.543542,4.674476739,-0.484730377,8.074830569,9.342836028,jumping
2.553606,4.106466808,-0.608896294,11.77485625,12.48523384,jumping
2.56367,2.693964863,-0.02320029,15.01133572,15.25116996,jumping
2.573733,1.94684887,0.704252687,17.11074459,17.23553807,jumping
2.583797,1.558195117,1.418825416,17.95072752,18.07400498,jumping
2.593861,1.534862095,2.60652677,17.64057249,17.89803289,jumping
2.603924,1.714168717,3.738699456,16.24533562,16.75789896,jumping
2.613988,0.807265277,4.844567564,14.94281922,15.72925167,jumping
2.624052,-0.35928392,5.669628112,14.015107,15.12273097,jumping
2.634115,-0.741308027,6.165222908,13.48352259,14.8446924,jumping
2.644179,-0.746215961,5.954126143,13.24908199,14.54464265,jumping
2.654242,-1.020901487,4.971455945,12.63788891,13.61887844,jumping
2.664306,-1.498594302,3.782679873,11.32661805,12.03522864,jumping
2.67437,-1.775600296,2.723711696,8.95997038,9.53165416,jumping
2.684433,-2.265273909,1.862547223,5.970631664,6.651991469,jumping
2.694497,-2.559521296,0.923286754,2.884016914,3.964991961,jumping
2.704561,-2.910525558,-0.091685803,0.397006647,2.938907891,jumping
2.714624,-3.354323087,-0.903261502,-1.345440813,3.725261829,jumping
2.724688,-3.282115821,-1.379000908,-2.700640045,4.468487934,jumping
2.734752,-2.830756965,-1.349394993,-3.965644221,5.055728032,jumping
2.744815,-2.442882792,-0.887055944,-5.064610276,5.692523327,jumping
2.754879,-1.924581357,-0.626882037,-5.968559411,6.302435714,jumping
2.764942,-1.293383637,-0.545226839,-6.639357253,6.786101846,jumping
2.775006,-0.300950342,-0.488154214,-7.119163982,7.142223844,jumping
2.78507,0.693852171,-0.516284584,-7.303921378,7.354947186,jumping
2.795133,-0.268411611,0.251307774,-7.786861045,7.795537527,jumping
2.805197,-0.1375844,0.02708518,-8.475557799,8.476717707,jumping
2.815261,0.040817585,-0.728790527,-9.4908578,9.518885622,jumping
2.825324,-0.189962369,-1.117145926,-10.49231393,10.55332897,jumping
2.835388,-0.470941583,-1.710954649,-11.13627481,11.27678006,jumping
2.845452,-0.517916103,-2.585810377,-11.30037926,11.60401757,jumping
2.855515,-1.830753865,-2.060392443,-11.34843635,11.6783511,jumping
2.865579,-2.044951408,-1.954535328,-10.98969213,11.3479235,jumping
2.875642,-1.758669391,-2.134838023,-10.6711136,11.0237524,jumping
2.885706,-1.025573778,-2.261089641,-10.3416499,10.63550895,jumping
2.89577,-0.532060372,-2.079822156,-9.747977999,9.9815742,jumping
2.905833,0.140451034,-1.894952785,-8.934388227,9.134214008,jumping
2.915897,0.821497985,-1.607541963,-7.954525861,8.156808921,jumping
2.925961,1.642145931,-1.295338654,-7.106149834,7.407557691,jumping
2.936024,2.370241663,-1.018057255,-6.319968885,6.826162379,jumping
2.946088,2.549884207,-0.662026434,-5.799876595,6.370145758,jumping
2.956151,3.200369407,-0.446074727,-5.246098495,6.16140377,jumping
2.966215,4.692984053,-0.179287034,-3.714953036,5.988081431,jumping
2.976279,5.286634317,-0.673269168,-0.772534132,5.385035075,jumping
2.986342,4.219817423,-0.864508203,3.447283875,5.517064403,jumping
2.996406,1.320184642,0.824198375,8.697113478,8.835268717,jumping
3.00647,1.873598899,1.955372064,13.66074234,13.92658372,jumping
3.016533,3.015299184,3.777347797,14.73909988,15.51133298,jumping
3.026597,1.606544866,6.532052075,11.83183386,13.61032634,jumping
3.036661,-0.751601685,7.753245403,10.18942465,12.82583698,jumping
3.046724,-2.247674082,6.76478646,13.54149189,15.30314925,jumping
3.056788,-2.29852834,4.856375432,18.71423823,19.4702421,jumping
3.066852,-1.912261128,4.052678856,21.16342637,21.63265042,jumping
3.076915,-1.326508114,5.337344295,21.47176876,22.16492097,jumping
3.086979,-0.019309918,5.525816427,20.78074715,21.50289451,jumping
3.097042,1.309674711,4.6036041,19.29624669,19.88098475,jumping
3.107106,2.680666249,3.968447376,16.93621689,17.60028377,jumping
3.11717,3.505567752,3.613041037,14.28700253,15.14798706,jumping
3.127233,3.32121966,3.311451594,10.93012537,11.89385776,jumping
3.137297,2.363401151,2.71399684,6.798035483,7.691861301,jumping
3.147361,1.218798016,1.823422042,2.782832016,3.543231657,jumping
3.157424,-0.160262314,0.897966848,-0.694983096,1.146747563,jumping
3.167488,-1.119611331,0.061315073,-3.10074864,3.297261166,jumping
3.177552,-1.507612462,-0.510123957,-4.834993041,5.090214091,jumping
3.187615,-1.585249014,-0.942608001,-6.396906549,6.657472319,jumping
3.197679,-1.726840949,-1.541170218,-8.16218914,8.484015374,jumping
3.207742,-1.926765292,-1.919640022,-9.53615501,9.916435584,jumping
3.217806,-1.638939026,-2.147229442,-10.57493509,10.9144843,jumping
3.22787,-1.442223342,-2.472871992,-10.95357973,11.32148457,jumping
3.237932667,-1.515729567,-2.586711433,-11.02335104,11.42378135,jumping
3.247996667,-1.427726194,-2.549073783,-11.20848325,11.5830167,jumping
3.258060667,-1.274484851,-2.557346716,-11.39027552,11.74319847,jumping
3.268123667,-1.112596281,-2.726056429,-11.25758115,11.63625315,jumping
3.278187667,-0.966957342,-3.003664979,-10.98157152,11.42593203,jumping
3.288251667,-0.55333722,-3.103392751,-10.73688191,11.19007873,jumping
3.298314667,-0.179490517,-2.958402852,-10.49224961,10.90282836,jumping
3.308378667,-0.172882579,-2.959348347,-10.3880265,10.80271844,jumping
3.318441667,-0.289844214,-3.176639652,-10.17627544,10.66450331,jumping
3.328505667,-0.092462313,-3.332717917,-9.838988156,10.3885151,jumping
3.338569667,-0.098921002,-3.436199309,-9.346121671,9.958275019,jumping
3.348632667,-0.048716187,-3.6079256,-8.612660388,9.337955845,jumping
3.358696667,0.478031003,-3.688024853,-7.985175211,8.808692532,jumping
3.368760667,0.641158306,-3.430701756,-7.482917513,8.256806467,jumping
3.378823667,0.658291159,-3.185101157,-7.254004283,7.949766963,jumping
3.388887667,1.190475565,-3.041835311,-7.069791847,7.787936241,jumping
3.398951667,0.784728939,-3.035647787,-6.272462012,7.012470085,jumping
3.409014667,-0.379706198,-3.832038559,-4.648949842,6.036673831,jumping
3.419078667,-1.235959594,-5.055510839,-2.088265827,5.60773039,jumping
3.429141667,-1.736206288,-5.302713575,0.482710456,5.600552912,jumping
3.439205667,-1.333492613,-4.652960447,2.564112822,5.477491947,jumping
3.449269667,-0.146672069,-3.506362973,4.420449425,5.644153357,jumping
3.459332667,1.59849632,-2.069437793,5.904258749,6.45740154,jumping
3.469396667,2.928185611,-0.298608533,6.652297726,7.274373036,jumping
3.479460667,3.77021741,1.816840416,6.794553466,7.980062983,jumping
3.489523667,2.728101493,3.335295078,6.601291294,7.883132484,jumping
3.499587667,-0.285809781,4.477051057,6.765739557,8.117937247,jumping
3.509651667,-3.373339401,5.233836883,8.691018925,10.69141138,jumping
3.519714667,-4.686846524,5.149433495,13.16625501,14.89407488,jumping
3.529778667,-4.92472032,4.939557629,17.78350417,19.1024899,jumping
3.539841667,-5.406010487,5.337035562,19.73623095,21.14775899,jumping
3.549905667,-5.512476005,6.103157052,18.58725775,20.32540451,jumping
3.559969667,-4.060018866,7.033710433,14.63129243,16.73414336,jumping
3.570032667,-3.018567778,7.860266406,10.77536946,13.6749452,jumping
3.580096667,-2.398742746,7.21099158,8.443512719,11.35980957,jumping
3.590160667,-1.190525705,5.535959008,7.549776916,9.437336757,jumping
3.600223667,0.01777115,4.044532515,6.661950894,7.793596653,jumping
3.610287667,0.178077464,2.700085144,4.918077883,5.613346722,jumping
3.620351667,-0.483803593,1.276264159,2.626666335,2.960116916,jumping
3.630414667,-1.138268773,-0.117254508,0.510739669,1.253099928,jumping
3.640478667,-1.7617307,-1.263925657,-1.07758805,2.421239173,jumping
3.650541667,-2.117117159,-1.628404536,-2.456453887,3.628781076,jumping
3.660605667,-1.17208578,-1.082852883,-4.263653998,4.552482933,jumping
3.670669667,-1.919742056,-1.24970289,-5.613217099,6.062620974,jumping
3.680732667,-2.395043212,-2.382382236,-6.836976185,7.626022585,jumping
3.690796667,-2.20209679,-2.912602489,-7.466994376,8.31194854,jumping
3.700860667,-1.950851436,-2.909527731,-7.975695121,8.711078326,jumping
3.710923667,-1.461604669,-2.976753169,-8.305659347,8.943227875,jumping
3.720987667,-0.915290832,-2.941968083,-8.710929279,9.239763115,jumping
3.731051667,-0.282863881,-2.787520021,-9.345919358,9.756868785,jumping
3.741114667,0.374194539,-2.641753321,-9.715069284,10.07479297,jumping
3.751178667,1.047202994,-2.367105216,-9.847934396,10.18241784,jumping
3.761241667,1.484487309,-2.085069447,-9.962279037,10.28582621,jumping
3.771305667,1.593336006,-1.939885129,-10.0251635,10.33468806,jumping
3.781369667,1.727118838,-1.775932418,-10.02184696,10.32348255,jumping
3.791432667,1.888957196,-1.469304429,-10.05702498,10.3378318,jumping
3.801496667,1.818320638,-1.071013441,-10.25967661,10.47446055,jumping
3.811560667,1.542743265,-0.715650956,-10.40112076,10.53923745,jumping
3.821623667,1.366457753,-0.463672507,-10.41281051,10.51231762,jumping
3.831687667,1.115325322,-0.201848808,-10.35609954,10.41794083,jumping
3.841751667,0.832270457,0.140727863,-10.09495353,10.13018091,jumping
3.851814667,0.858344653,0.437285777,-9.645480986,9.69346573,jumping
3.861878667,1.242965143,0.788928263,-8.991185156,9.110915468,jumping
3.871941667,1.350982512,1.172120278,-8.47116771,8.657927123,jumping
3.882005667,1.389470055,1.475636964,-8.056506565,8.307552558,jumping
3.892069667,1.305685009,1.636903171,-7.252205095,7.548426596,jumping
3.902132667,1.48239693,1.601590082,-6.414784995,6.77584371,jumping
3.912196667,1.711695199,1.447987235,-5.547773307,5.983674135,jumping
3.922260667,1.502050298,1.366054295,-4.530977588,4.965079792,jumping
3.932323667,1.749810274,1.608666674,-3.090965078,3.899193453,jumping
3.942387667,2.225473959,1.700698048,-0.346837537,2.822304815,jumping
3.952451667,2.036553344,1.385933951,4.31951245,4.972579838,jumping
3.962514667,0.524078995,1.282814502,9.068000028,9.173270755,jumping
